x_mm,z_mm,initial_top_y_mm,u2_mm,full_thickness_mm,full_thickness_um
185.0,0.0,0.0825,-0.011949042,0.1411019265651703,141.1019265651703
185.5,0.0,0.0825,-0.01195072,0.14109855890274048,141.09855890274048
186.0,0.0,0.0825,-0.011952396,0.14109522104263306,141.09522104263306
186.5,0.0,0.0825,-0.011954073,0.14109185338020325,141.09185338020325
187.0,0.0,0.0825,-0.011955759,0.14108848571777344,141.08848571777344
187.5,0.0,0.0825,-0.011957445,0.14108511805534363,141.08511805534363
188.0,0.0,0.0825,-0.01195914,0.14108172059059143,141.08172059059143
188.5,0.0,0.0825,-0.011960837,0.14107833802700043,141.07833802700043
189.0,0.0,0.0825,-0.01196254,0.14107492566108704,141.07492566108704
189.5,0.0,0.0825,-0.011964244,0.14107151329517365,141.07151329517365
190.0,0.0,0.0825,-0.011965953,0.14106810092926025,141.06810092926025
190.5,0.0,0.0825,-0.011967664,0.14106467366218567,141.06467366218567
191.0,0.0,0.0825,-0.011969372,0.14106126129627228,141.06126129627228
191.5,0.0,0.0825,-0.011971089,0.1410578340291977,141.0578340291977
192.0,0.0,0.0825,-0.011972815,0.14105437695980072,141.05437695980072
192.5,0.0,0.0825,-0.011974541,0.14105091989040375,141.05091989040375
193.0,0.0,0.0825,-0.011976266,0.14104747772216797,141.04747772216797
193.5,0.0,0.0825,-0.011978001,0.1410440057516098,141.0440057516098
194.0,0.0,0.0825,-0.011979748,0.14104050397872925,141.04050397872925
194.5,0.0,0.0825,-0.011981491,0.1410370171070099,141.0370171070099
195.0,0.0,0.0825,-0.011983237,0.14103353023529053,141.03353023529053
195.5,0.0,0.0825,-0.011984988,0.14103002846240997,141.03002846240997
196.0,0.0,0.0825,-0.011986747,0.14102651178836823,141.02651178836823
196.5,0.0,0.0825,-0.011988504,0.14102299511432648,141.02299511432648
197.0,0.0,0.0825,-0.011990275,0.14101946353912354,141.01946353912354
197.5,0.0,0.0825,-0.011992037,0.1410159319639206,141.0159319639206
198.0,0.0,0.0825,-0.011993823,0.14101235568523407,141.01235568523407
198.5,0.0,0.0825,-0.011995586,0.14100883901119232,141.00883901119232
199.0,0.0,0.0825,-0.011997383,0.1410052478313446,141.0052478313446
199.5,0.0,0.0825,-0.011999148,0.14100171625614166,141.00171625614166
200.0,0.0,0.0825,-0.012000957,0.14099809527397156,140.99809527397156
200.5,0.0,0.0825,-0.012002669,0.14099466800689697,140.99466800689697
201.0,0.0,0.0825,-0.012004615,0.14099077880382538,140.99077880382538
201.5,0.0,0.0825,-0.012006348,0.1409873068332672,140.9873068332672
202.0,0.0,0.0825,-0.012008175,0.14098365604877472,140.98365604877472
202.5,0.0,0.0825,-0.012009959,0.1409800946712494,140.9800946712494
203.0,0.0,0.0825,-0.012011794,0.1409764140844345,140.9764140844345
203.5,0.0,0.0825,-0.012013606,0.1409727931022644,140.9727931022644
204.0,0.0,0.0825,-0.012015448,0.14096911251544952,140.96911251544952
204.5,0.0,0.0825,-0.012017266,0.14096547663211823,140.96547663211823
205.0,0.0,0.0825,-0.012019113,0.14096178114414215,140.96178114414215
205.5,0.0,0.0825,-0.012020947,0.14095811545848846,140.95811545848846
206.0,0.0,0.0825,-0.0120228,0.1409544050693512,140.9544050693512
206.5,0.0,0.0825,-0.012024647,0.14095070958137512,140.95070958137512
207.0,0.0,0.0825,-0.0120265065,0.14094699919223785,140.94699919223785
207.5,0.0,0.0825,-0.012028364,0.1409432739019394,140.9432739019394
208.0,0.0,0.0825,-0.012030233,0.14093953371047974,140.93953371047974
208.5,0.0,0.0825,-0.012032102,0.14093580842018127,140.93580842018127
209.0,0.0,0.0825,-0.012033979,0.14093205332756042,140.93205332756042
209.5,0.0,0.0825,-0.012035858,0.14092829823493958,140.92829823493958
210.0,0.0,0.0825,-0.0120377345,0.14092454314231873,140.92454314231873
210.5,0.0,0.0825,-0.0120396335,0.1409207433462143,140.9207433462143
211.0,0.0,0.0825,-0.012041519,0.14091697335243225,140.91697335243225
211.5,0.0,0.0825,-0.012043417,0.14091317355632782,140.91317355632782
212.0,0.0,0.0825,-0.012045323,0.1409093588590622,140.9093588590622
212.5,0.0,0.0825,-0.012047221,0.14090555906295776,140.90555906295776
213.0,0.0,0.0825,-0.012049136,0.14090172946453094,140.90172946453094
213.5,0.0,0.0825,-0.012051052,0.14089789986610413,140.89789986610413
214.0,0.0,0.0825,-0.012052968,0.1408940702676773,140.8940702676773
214.5,0.0,0.0825,-0.012054893,0.1408902257680893,140.8902257680893
215.0,0.0,0.0825,-0.012056819,0.1408863663673401,140.8863663673401
215.5,0.0,0.0825,-0.012058753,0.14088250696659088,140.88250696659088
216.0,0.0,0.0825,-0.01206069,0.14087863266468048,140.87863266468048
216.5,0.0,0.0825,-0.012062631,0.1408747434616089,140.8747434616089
217.0,0.0,0.0825,-0.012064579,0.1408708542585373,140.8708542585373
217.5,0.0,0.0825,-0.012066526,0.1408669501543045,140.8669501543045
218.0,0.0,0.0825,-0.012068487,0.14086303114891052,140.86303114891052
218.5,0.0,0.0825,-0.012070441,0.14085912704467773,140.85912704467773
219.0,0.0,0.0825,-0.012072415,0.14085517823696136,140.85517823696136
219.5,0.0,0.0825,-0.012074361,0.14085128903388977,140.85128903388977
220.0,0.0,0.0825,-0.012076352,0.14084729552268982,140.84729552268982
220.5,0.0,0.0825,-0.012078304,0.14084339141845703,140.84339141845703
221.0,0.0,0.0825,-0.0120803155,0.1408393681049347,140.8393681049347
221.5,0.0,0.0825,-0.012082246,0.14083550870418549,140.8355087041855
222.0,0.0,0.0825,-0.012084281,0.14083144068717957,140.83144068717957
222.5,0.0,0.0825,-0.012086214,0.14082758128643036,140.82758128643036
223.0,0.0,0.0825,-0.0120883,0.14082340896129608,140.82340896129608
223.5,0.0,0.0825,-0.012090162,0.14081968367099762,140.81968367099762
224.0,0.0,0.0825,-0.012092258,0.14081549644470215,140.81549644470215
224.5,0.0,0.0825,-0.012094199,0.14081160724163055,140.81160724163055
225.0,0.0,0.0825,-0.012096263,0.14080747961997986,140.80747961997986
225.5,0.0,0.0825,-0.0120982295,0.14080354571342468,140.80354571342468
226.0,0.0,0.0825,-0.01210029,0.14079943299293518,140.79943299293518
226.5,0.0,0.0825,-0.012102287,0.14079543948173523,140.79543948173523
227.0,0.0,0.0825,-0.0121043455,0.14079131186008453,140.79131186008453
227.5,0.0,0.0825,-0.0121063655,0.140787273645401,140.787273645401
228.0,0.0,0.0825,-0.0121084275,0.1407831460237503,140.7831460237503
228.5,0.0,0.0825,-0.012110461,0.14077907800674438,140.77907800674438
229.0,0.0,0.0825,-0.0121125225,0.14077496528625488,140.77496528625488
229.5,0.0,0.0825,-0.012114573,0.14077085256576538,140.77085256576538
230.0,0.0,0.0825,-0.012116638,0.14076672494411469,140.76672494411469
230.5,0.0,0.0825,-0.012118705,0.140762597322464,140.762597322464
231.0,0.0,0.0825,-0.012120772,0.1407584547996521,140.7584547996521
231.5,0.0,0.0825,-0.012122847,0.1407543122768402,140.7543122768402
232.0,0.0,0.0825,-0.012124934,0.14075013995170593,140.75013995170593
232.5,0.0,0.0825,-0.0121270185,0.14074596762657166,140.74596762657166
233.0,0.0,0.0825,-0.012129105,0.14074179530143738,140.74179530143738
233.5,0.0,0.0825,-0.0121312,0.1407376080751419,140.7376080751419
234.0,0.0,0.0825,-0.012133296,0.14073342084884644,140.73342084884644
234.5,0.0,0.0825,-0.0121354,0.14072920382022858,140.72920382022858
235.0,0.0,0.0825,-0.012137505,0.1407250016927719,140.7250016927719
235.5,0.0,0.0825,-0.012139619,0.14072076976299286,140.72076976299286
236.0,0.0,0.0825,-0.012141733,0.1407165378332138,140.7165378332138
236.5,0.0,0.0825,-0.012143858,0.14071229100227356,140.71229100227356
237.0,0.0,0.0825,-0.012145981,0.1407080441713333,140.7080441713333
237.5,0.0,0.0825,-0.012148106,0.14070379734039307,140.70379734039307
238.0,0.0,0.0825,-0.012150238,0.14069953560829163,140.69953560829163
238.5,0.0,0.0825,-0.012152381,0.1406952440738678,140.6952440738678
239.0,0.0,0.0825,-0.012154524,0.14069095253944397,140.69095253944397
239.5,0.0,0.0825,-0.0121566765,0.14068666100502014,140.68666100502014
240.0,0.0,0.0825,-0.012158829,0.14068235456943512,140.68235456943512
240.5,0.0,0.0825,-0.012160981,0.1406780481338501,140.6780481338501
241.0,0.0,0.0825,-0.012163144,0.14067372679710388,140.67372679710388
241.5,0.0,0.0825,-0.012165306,0.14066939055919647,140.66939055919647
242.0,0.0,0.0825,-0.012167478,0.14066505432128906,140.66505432128906
242.5,0.0,0.0825,-0.01216966,0.14066068828105927,140.66068828105927
243.0,0.0,0.0825,-0.012171833,0.14065633714199066,140.65633714199066
243.5,0.0,0.0825,-0.012174023,0.14065195620059967,140.65195620059967
244.0,0.0,0.0825,-0.012176205,0.14064759016036987,140.64759016036987
244.5,0.0,0.0825,-0.012178406,0.1406431943178177,140.6431943178177
245.0,0.0,0.0825,-0.0121805975,0.1406388133764267,140.6388133764267
245.5,0.0,0.0825,-0.012182808,0.14063438773155212,140.63438773155212
246.0,0.0,0.0825,-0.012185008,0.14062999188899994,140.62999188899994
246.5,0.0,0.0825,-0.012187218,0.14062556624412537,140.62556624412537
247.0,0.0,0.0825,-0.012189439,0.1406211256980896,140.6211256980896
247.5,0.0,0.0825,-0.012191657,0.14061668515205383,140.61668515205383
248.0,0.0,0.0825,-0.0121938875,0.14061222970485687,140.61222970485687
248.5,0.0,0.0825,-0.012196116,0.1406077742576599,140.6077742576599
249.0,0.0,0.0825,-0.012198345,0.14060331881046295,140.60331881046295
249.5,0.0,0.0825,-0.012200584,0.1405988335609436,140.5988335609436
250.0,0.0,0.0825,-0.012202832,0.14059434831142426,140.59434831142426
250.5,0.0,0.0825,-0.012205079,0.1405898481607437,140.5898481607437
251.0,0.0,0.0825,-0.012207327,0.14058534801006317,140.58534801006317
251.5,0.0,0.0825,-0.012209585,0.14058083295822144,140.58083295822144
252.0,0.0,0.0825,-0.012211842,0.1405763179063797,140.5763179063797
252.5,0.0,0.0825,-0.01221411,0.14057178795337677,140.57178795337677
253.0,0.0,0.0825,-0.012216376,0.14056725800037384,140.56725800037384
253.5,0.0,0.0825,-0.012218654,0.14056269824504852,140.56269824504852
254.0,0.0,0.0825,-0.012220929,0.1405581533908844,140.5581533908844
254.5,0.0,0.0825,-0.012223219,0.1405535638332367,140.5535638332367
255.0,0.0,0.0825,-0.0122255,0.14054900407791138,140.54900407791138
255.5,0.0,0.0825,-0.012227799,0.14054441452026367,140.54441452026367
256.0,0.0,0.0825,-0.0122301085,0.14053979516029358,140.53979516029358
256.5,0.0,0.0825,-0.012232419,0.1405351758003235,140.5351758003235
257.0,0.0,0.0825,-0.012234712,0.14053058624267578,140.53058624267578
257.5,0.0,0.0825,-0.01223703,0.1405259519815445,140.5259519815445
258.0,0.0,0.0825,-0.012239327,0.1405213475227356,140.5213475227356
258.5,0.0,0.0825,-0.012241669,0.14051666855812073,140.51666855812073
259.0,0.0,0.0825,-0.012243964,0.14051207900047302,140.51207900047302
259.5,0.0,0.0825,-0.012246312,0.14050738513469696,140.50738513469696
260.0,0.0,0.0825,-0.012248602,0.14050281047821045,140.50281047821045
260.5,0.0,0.0825,-0.012250958,0.140498086810112,140.498086810112
261.0,0.0,0.0825,-0.01225327,0.1404934674501419,140.4934674501419
261.5,0.0,0.0825,-0.012255648,0.14048871397972107,140.48871397972107
262.0,0.0,0.0825,-0.01225794,0.14048412442207336,140.48412442207336
262.5,0.0,0.0825,-0.0122603355,0.14047934114933014,140.47934114933014
263.0,0.0,0.0825,-0.012262643,0.14047472178936005,140.47472178936005
263.5,0.0,0.0825,-0.012265052,0.14046990871429443,140.46990871429443
264.0,0.0,0.0825,-0.012267367,0.14046527445316315,140.46527445316315
264.5,0.0,0.0825,-0.012269791,0.14046043157577515,140.46043157577515
265.0,0.0,0.0825,-0.012272104,0.14045579731464386,140.45579731464386
265.5,0.0,0.0825,-0.012274538,0.14045092463493347,140.45092463493347
266.0,0.0,0.0825,-0.012276843,0.14044632017612457,140.44632017612457
266.5,0.0,0.0825,-0.012279301,0.1404414027929306,140.4414027929306
267.0,0.0,0.0825,-0.012281581,0.14043684303760529,140.43684303760529
267.5,0.0,0.0825,-0.012284055,0.14043189585208893,140.43189585208893
268.0,0.0,0.0825,-0.012286333,0.1404273360967636,140.4273360967636
268.5,0.0,0.0825,-0.012288816,0.14042237401008606,140.42237401008606
269.0,0.0,0.0825,-0.012291107,0.14041778445243835,140.41778445243835
269.5,0.0,0.0825,-0.01229359,0.1404128223657608,140.4128223657608
270.0,0.0,0.0825,-0.012295939,0.14040812849998474,140.40812849998474
270.5,0.0,0.0825,-0.012298414,0.14040318131446838,140.40318131446838
271.0,0.0,0.0825,-0.012300794,0.14039841294288635,140.39841294288635
271.5,0.0,0.0825,-0.012303263,0.1403934806585312,140.3934806585312
272.0,0.0,0.0825,-0.012305672,0.14038866758346558,140.38866758346558
272.5,0.0,0.0825,-0.012308138,0.1403837352991104,140.3837352991104
273.0,0.0,0.0825,-0.012310569,0.14037886261940002,140.37886261940002
273.5,0.0,0.0825,-0.012313036,0.14037393033504486,140.37393033504486
274.0,0.0,0.0825,-0.012315486,0.14036902785301208,140.36902785301208
274.5,0.0,0.0825,-0.012317955,0.14036409556865692,140.36409556865692
275.0,0.0,0.0825,-0.01232042,0.14035916328430176,140.35916328430176
275.5,0.0,0.0825,-0.012322883,0.1403542459011078,140.3542459011078
276.0,0.0,0.0825,-0.012325363,0.14034928381443024,140.34928381443024
276.5,0.0,0.0825,-0.0123278415,0.14034432172775269,140.34432172775269
277.0,0.0,0.0825,-0.012330336,0.14033932983875275,140.33932983875275
277.5,0.0,0.0825,-0.012332807,0.14033439755439758,140.33439755439758
278.0,0.0,0.0825,-0.012335314,0.14032937586307526,140.32937586307526
278.5,0.0,0.0825,-0.012337802,0.1403243988752365,140.3243988752365
279.0,0.0,0.0825,-0.012340319,0.140319362282753,140.319362282753
279.5,0.0,0.0825,-0.012342812,0.14031438529491425,140.31438529491425
280.0,0.0,0.0825,-0.012345306,0.1403093934059143,140.3093934059143
280.5,0.0,0.0825,-0.012347807,0.14030438661575317,140.30438661575317
281.0,0.0,0.0825,-0.012350344,0.14029932022094727,140.29932022094727
281.5,0.0,0.0825,-0.012352849,0.14029431343078613,140.29431343078613
282.0,0.0,0.0825,-0.012355395,0.14028921723365784,140.28921723365784
282.5,0.0,0.0825,-0.012357914,0.14028418064117432,140.28418064117432
283.0,0.0,0.0825,-0.012360467,0.14027906954288483,140.27906954288483
283.5,0.0,0.0825,-0.012362999,0.14027400314807892,140.27400314807892
284.0,0.0,0.0825,-0.012365558,0.14026889204978943,140.26889204978943
284.5,0.0,0.0825,-0.0123681035,0.14026379585266113,140.26379585266113
285.0,0.0,0.0825,-0.012370659,0.14025868475437164,140.25868475437164
285.5,0.0,0.0825,-0.012373216,0.14025357365608215,140.25357365608215
286.0,0.0,0.0825,-0.012375788,0.14024843275547028,140.24843275547028
286.5,0.0,0.0825,-0.012378359,0.1402432918548584,140.2432918548584
287.0,0.0,0.0825,-0.012380925,0.14023815095424652,140.23815095424652
287.5,0.0,0.0825,-0.01238351,0.14023298025131226,140.23298025131226
288.0,0.0,0.0825,-0.01238609,0.14022782444953918,140.22782444953918
288.5,0.0,0.0825,-0.012388691,0.14022262394428253,140.22262394428253
289.0,0.0,0.0825,-0.012391262,0.14021748304367065,140.21748304367065
289.5,0.0,0.0825,-0.012393882,0.14021223783493042,140.21223783493042
290.0,0.0,0.0825,-0.012396447,0.14020711183547974,140.20711183547974
290.5,0.0,0.0825,-0.0123990895,0.14020182192325592,140.20182192325592
291.0,0.0,0.0825,-0.0124016395,0.14019672572612762,140.19672572612762
291.5,0.0,0.0825,-0.012404309,0.14019139111042023,140.19139111042023
292.0,0.0,0.0825,-0.012406831,0.1401863396167755,140.1863396167755
292.5,0.0,0.0825,-0.01240953,0.14018094539642334,140.18094539642334
293.0,0.0,0.0825,-0.012412024,0.1401759535074234,140.1759535074234
293.5,0.0,0.0825,-0.012414756,0.14017049968242645,140.17049968242645
294.0,0.0,0.0825,-0.012417259,0.14016549289226532,140.16549289226532
294.5,0.0,0.0825,-0.012419968,0.14016006886959076,140.16006886959076
295.0,0.0,0.0825,-0.012422525,0.14015495777130127,140.15495777130127
295.5,0.0,0.0825,-0.012425225,0.1401495635509491,140.1495635509491
296.0,0.0,0.0825,-0.012427819,0.14014436304569244,140.14436304569244
296.5,0.0,0.0825,-0.012430521,0.14013896882534027,140.13896882534027
297.0,0.0,0.0825,-0.012433139,0.14013372361660004,140.13372361660004
297.5,0.0,0.0825,-0.012435838,0.14012832939624786,140.12832939624786
298.0,0.0,0.0825,-0.012438488,0.14012302458286285,140.12302458286285
298.5,0.0,0.0825,-0.012441179,0.14011764526367188,140.11764526367188
299.0,0.0,0.0825,-0.012443846,0.14011231064796448,140.11231064796448
299.5,0.0,0.0825,-0.012446541,0.1401069164276123,140.1069164276123
300.0,0.0,0.0825,-0.012449223,0.1401015669107437,140.1015669107437
300.5,0.0,0.0825,-0.012451925,0.14009615778923035,140.09615778923035
301.0,0.0,0.0825,-0.012454617,0.14009077847003937,140.09077847003937
301.5,0.0,0.0825,-0.01245733,0.1400853395462036,140.0853395462036
302.0,0.0,0.0825,-0.01246003,0.14007994532585144,140.07994532585144
302.5,0.0,0.0825,-0.012462754,0.1400744915008545,140.0744915008545
303.0,0.0,0.0825,-0.012465459,0.14006908237934113,140.06908237934113
303.5,0.0,0.0825,-0.012468197,0.14006361365318298,140.06361365318298
304.0,0.0,0.0825,-0.012470896,0.1400582194328308,140.0582194328308
304.5,0.0,0.0825,-0.01247365,0.1400527060031891,140.0527060031891
305.0,0.0,0.0825,-0.012476356,0.14004729688167572,140.04729688167572
305.5,0.0,0.0825,-0.0124791255,0.1400417536497116,140.0417536497116
306.0,0.0,0.0825,-0.012481812,0.14003637433052063,140.03637433052063
306.5,0.0,0.0825,-0.012484599,0.14003080129623413,140.03080129623413
307.0,0.0,0.0825,-0.012487292,0.14002542197704315,140.02542197704315
307.5,0.0,0.0825,-0.012490076,0.14001984894275665,140.01984894275665
308.0,0.0,0.0825,-0.0124927685,0.14001446962356567,140.01446962356567
308.5,0.0,0.0825,-0.0124955755,0.1400088518857956,140.0088518857956
309.0,0.0,0.0825,-0.01249829,0.14000342786312103,140.00342786312103
309.5,0.0,0.0825,-0.012501098,0.13999781012535095,139.99781012535095
310.0,0.0,0.0825,-0.012503842,0.13999232649803162,139.99232649803162
310.5,0.0,0.0825,-0.012506652,0.13998670876026154,139.98670876026154
311.0,0.0,0.0825,-0.012509419,0.13998116552829742,139.98116552829742
311.5,0.0,0.0825,-0.012512231,0.13997554779052734,139.97554779052734
312.0,0.0,0.0825,-0.012515015,0.13996997475624084,139.96997475624084
312.5,0.0,0.0825,-0.012517832,0.13996434211730957,139.96434211730957
313.0,0.0,0.0825,-0.012520631,0.13995873928070068,139.95873928070068
313.5,0.0,0.0825,-0.012523443,0.1399531215429306,139.9531215429306
314.0,0.0,0.0825,-0.012526255,0.13994750380516052,139.94750380516052
314.5,0.0,0.0825,-0.012529084,0.13994184136390686,139.94184136390686
315.0,0.0,0.0825,-0.012531907,0.1399361938238144,139.9361938238144
315.5,0.0,0.0825,-0.012534735,0.13993053138256073,139.93053138256073
316.0,0.0,0.0825,-0.012537569,0.13992486894130707,139.92486894130707
316.5,0.0,0.0825,-0.012540415,0.13991917669773102,139.91917669773102
317.0,0.0,0.0825,-0.012543259,0.13991348445415497,139.91348445415497
317.5,0.0,0.0825,-0.012546104,0.13990779221057892,139.90779221057892
318.0,0.0,0.0825,-0.012548959,0.13990208506584167,139.90208506584167
318.5,0.0,0.0825,-0.012551812,0.13989637792110443,139.89637792110443
319.0,0.0,0.0825,-0.012554677,0.139890655875206,139.890655875206
319.5,0.0,0.0825,-0.01255754,0.13988491892814636,139.88491892814636
320.0,0.0,0.0825,-0.012560414,0.13987918198108673,139.87918198108673
320.5,0.0,0.0825,-0.012563286,0.1398734301328659,139.8734301328659
321.0,0.0,0.0825,-0.012566171,0.1398676633834839,139.8676633834839
321.5,0.0,0.0825,-0.012569051,0.13986191153526306,139.86191153526306
322.0,0.0,0.0825,-0.012571936,0.13985612988471985,139.85612988471985
322.5,0.0,0.0825,-0.012574826,0.13985034823417664,139.85034823417664
323.0,0.0,0.0825,-0.012577729,0.13984455168247223,139.84455168247223
323.5,0.0,0.0825,-0.012580629,0.13983875513076782,139.83875513076782
324.0,0.0,0.0825,-0.012583543,0.13983291387557983,139.83291387557983
324.5,0.0,0.0825,-0.012586452,0.13982710242271423,139.82710242271423
325.0,0.0,0.0825,-0.012589364,0.13982127606868744,139.82127606868744
325.5,0.0,0.0825,-0.012592284,0.13981543481349945,139.81543481349945
326.0,0.0,0.0825,-0.012595206,0.13980959355831146,139.80959355831146
326.5,0.0,0.0825,-0.012598135,0.13980373740196228,139.80373740196228
327.0,0.0,0.0825,-0.012601075,0.1397978514432907,139.7978514432907
327.5,0.0,0.0825,-0.012604004,0.13979199528694153,139.79199528694153
328.0,0.0,0.0825,-0.012606954,0.13978609442710876,139.78609442710876
328.5,0.0,0.0825,-0.0126098925,0.1397802233695984,139.7802233695984
329.0,0.0,0.0825,-0.012612851,0.13977430760860443,139.77430760860443
329.5,0.0,0.0825,-0.0126158,0.13976840674877167,139.76840674877167
330.0,0.0,0.0825,-0.012618769,0.13976246118545532,139.76246118545532
330.5,0.0,0.0825,-0.012621726,0.13975656032562256,139.75656032562256
331.0,0.0,0.0825,-0.012624695,0.1397506147623062,139.7506147623062
331.5,0.0,0.0825,-0.0126276715,0.13974466919898987,139.74466919898987
332.0,0.0,0.0825,-0.01263065,0.13973870873451233,139.73870873451233
332.5,0.0,0.0825,-0.012633637,0.1397327333688736,139.7327333688736
333.0,0.0,0.0825,-0.012636623,0.13972675800323486,139.72675800323486
333.5,0.0,0.0825,-0.01263961,0.13972078263759613,139.72078263759613
334.0,0.0,0.0825,-0.012642606,0.1397147923707962,139.7147923707962
334.5,0.0,0.0825,-0.012645611,0.13970878720283508,139.70878720283508
335.0,0.0,0.0825,-0.012648614,0.13970278203487396,139.70278203487396
335.5,0.0,0.0825,-0.012651615,0.13969677686691284,139.69677686691284
336.0,0.0,0.0825,-0.012654624,0.13969075679779053,139.69075679779053
336.5,0.0,0.0825,-0.012657633,0.1396847367286682,139.6847367286682
337.0,0.0,0.0825,-0.012660648,0.1396787166595459,139.6787166595459
337.5,0.0,0.0825,-0.012663661,0.1396726816892624,139.6726816892624
338.0,0.0,0.0825,-0.012666685,0.1396666318178177,139.6666318178177
338.5,0.0,0.0825,-0.012669708,0.13966059684753418,139.66059684753418
339.0,0.0,0.0825,-0.01267274,0.13965453207492828,139.65453207492828
339.5,0.0,0.0825,-0.012675772,0.1396484673023224,139.6484673023224
340.0,0.0,0.0825,-0.012678814,0.1396423727273941,139.6423727273941
340.5,0.0,0.0825,-0.012681857,0.13963629305362701,139.636293053627
341.0,0.0,0.0825,-0.012684908,0.13963019847869873,139.63019847869873
341.5,0.0,0.0825,-0.01268796,0.13962408900260925,139.62408900260925
342.0,0.0,0.0825,-0.01269101,0.13961797952651978,139.61797952651978
342.5,0.0,0.0825,-0.012694071,0.1396118700504303,139.6118700504303
343.0,0.0,0.0825,-0.012697141,0.13960573077201843,139.60573077201843
343.5,0.0,0.0825,-0.012700212,0.13959957659244537,139.59957659244537
344.0,0.0,0.0825,-0.012703281,0.1395934522151947,139.5934522151947
344.5,0.0,0.0825,-0.012706362,0.13958728313446045,139.58728313446045
345.0,0.0,0.0825,-0.012709441,0.1395811289548874,139.5811289548874
345.5,0.0,0.0825,-0.01271253,0.13957494497299194,139.57494497299194
346.0,0.0,0.0825,-0.012715628,0.1395687460899353,139.5687460899353
346.5,0.0,0.0825,-0.012718718,0.13956257700920105,139.56257700920105
347.0,0.0,0.0825,-0.012721825,0.13955634832382202,139.55634832382202
347.5,0.0,0.0825,-0.012724924,0.13955016434192657,139.55016434192657
348.0,0.0,0.0825,-0.012728041,0.13954392075538635,139.54392075538635
348.5,0.0,0.0825,-0.01273115,0.13953770697116852,139.53770697116852
349.0,0.0,0.0825,-0.012734277,0.1395314484834671,139.5314484834671
349.5,0.0,0.0825,-0.012737393,0.13952521979808807,139.52521979808807
350.0,0.0,0.0825,-0.012740523,0.13951896131038666,139.51896131038666
350.5,0.0,0.0825,-0.0127436565,0.13951268792152405,139.51268792152405
351.0,0.0,0.0825,-0.012746797,0.13950641453266144,139.50641453266144
351.5,0.0,0.0825,-0.012749939,0.13950012624263763,139.50012624263763
352.0,0.0,0.0825,-0.012753091,0.13949382305145264,139.49382305145264
352.5,0.0,0.0825,-0.012756229,0.13948754966259003,139.48754966259003
353.0,0.0,0.0825,-0.012759395,0.13948121666908264,139.48121666908264
353.5,0.0,0.0825,-0.012762537,0.13947492837905884,139.47492837905884
354.0,0.0,0.0825,-0.012765717,0.13946858048439026,139.46858048439026
354.5,0.0,0.0825,-0.01276887,0.13946226239204407,139.46226239204407
355.0,0.0,0.0825,-0.012772063,0.1394558846950531,139.4558846950531
355.5,0.0,0.0825,-0.012775209,0.1394495964050293,139.4495964050293
356.0,0.0,0.0825,-0.012778415,0.13944317400455475,139.44317400455475
356.5,0.0,0.0825,-0.012781519,0.13943696022033691,139.4369602203369
357.0,0.0,0.0825,-0.012784876,0.13943025469779968,139.43025469779968
357.5,0.0,0.0825,-0.012787991,0.13942402601242065,139.42402601242065
358.0,0.0,0.0825,-0.012791215,0.13941757380962372,139.41757380962372
358.5,0.0,0.0825,-0.012794391,0.13941122591495514,139.41122591495514
359.0,0.0,0.0825,-0.012797621,0.139404758810997,139.404758810997
359.5,0.0,0.0825,-0.012800813,0.13939838111400604,139.39838111400604
360.0,0.0,0.0825,-0.012804041,0.1393919289112091,139.3919289112091
360.5,0.0,0.0825,-0.012807249,0.13938550651073456,139.38550651073456
361.0,0.0,0.0825,-0.012810492,0.13937902450561523,139.37902450561523
361.5,0.0,0.0825,-0.012813714,0.1393725723028183,139.3725723028183
362.0,0.0,0.0825,-0.012816954,0.13936609029769897,139.36609029769897
362.5,0.0,0.0825,-0.012820189,0.13935962319374084,139.35962319374084
363.0,0.0,0.0825,-0.012823447,0.13935311138629913,139.35311138629913
363.5,0.0,0.0825,-0.012826691,0.1393466293811798,139.3466293811798
364.0,0.0,0.0825,-0.01282995,0.1393401026725769,139.3401026725769
364.5,0.0,0.0825,-0.012833202,0.1393336057662964,139.3336057662964
365.0,0.0,0.0825,-0.012836472,0.1393270641565323,139.3270641565323
365.5,0.0,0.0825,-0.01283973,0.13932055234909058,139.32055234909058
366.0,0.0,0.0825,-0.012843014,0.1393139809370041,139.3139809370041
366.5,0.0,0.0825,-0.012846273,0.13930745422840118,139.30745422840118
367.0,0.0,0.0825,-0.012849575,0.1393008530139923,139.3008530139923
367.5,0.0,0.0825,-0.012852832,0.1392943412065506,139.2943412065506
368.0,0.0,0.0825,-0.012856153,0.13928769528865814,139.28769528865814
368.5,0.0,0.0825,-0.012859398,0.13928121328353882,139.28121328353882
369.0,0.0,0.0825,-0.012862739,0.13927452266216278,139.27452266216278
369.5,0.0,0.0825,-0.01286596,0.13926808536052704,139.26808536052704
370.0,0.0,0.0825,-0.0128693525,0.13926130533218384,139.26130533218384
370.5,0.0,0.0825,-0.012872497,0.13925501704216003,139.25501704216003
371.0,0.0,0.0825,-0.012875897,0.13924820721149445,139.24820721149445
371.5,0.0,0.0825,-0.012879136,0.13924174010753632,139.24174010753632
372.0,0.0,0.0825,-0.012882505,0.1392349898815155,139.2349898815155
372.5,0.0,0.0825,-0.012885788,0.1392284333705902,139.2284333705902
