record_type,step_name,step_time,total_time,u2_mm,rf2_N,stress_avg_MPa,strain_eng,metric,value,unit,criterion_met,note
HISTORY,Step-2 Unload,0.865000009536743,1.86500000953674,-0.00202500005252659,-0.0,0.0,0.0122727275910703,,,,,
HISTORY,Step-2 Unload,0.915000021457672,1.91500002145767,-0.00127500004600734,-0.0,0.0,0.00772727300610506,,,,,
HISTORY,Step-2 Unload,0.964999973773956,1.96499997377396,-0.000524999981280416,-0.0,0.0,0.00318181806836616,,,,,
HISTORY,Step-2 Unload,1.0,2.0,0.0,-0.0,0.0,0.0,,,,,
SUMMARY,,,,,,,,minimum_total_thickness_compression,0.150507142016383,mm,,
SUMMARY,,,,,,,,residual_total_thickness_unloaded,0.156653645262305,mm,,
SUMMARY,,,,,,,,residual_lower_active_thickness,0.0708549145637906,mm,,
SUMMARY,,,,,,,,residual_al_collector_thickness,0.0149810814552686,mm,,
SUMMARY,,,,,,,,residual_upper_active_thickness,0.0708176492432456,mm,,
SUMMARY,,,,,,,,layer_thickness_closure_error,0.0,mm,True,
SUMMARY,,,,,,,,maximum_abs_RF2,30.246561050415,N,,
SUMMARY,,,,,,,,maximum_average_compressive_stress,30.246561050415,MPa,,
SUMMARY,,,,,,,,maximum_engineering_compressive_strain,0.0909090888771144,1,,
SUMMARY,,,,,,,,maximum_active_layer_PEEQ,0.088054895401001,1,,
SUMMARY,,,,,,,,maximum_active_layer_Mises,18.8054885864258,MPa,,
SUMMARY,,,,,,,,maximum_al_collector_Mises,207.611206054688,MPa,,
SUMMARY,,,,,,,,final_ALLPD,0.11653233319521,N*mm,,
SUMMARY,,,,,,,,final_ALLIE,0.153191193938255,N*mm,,
SUMMARY,,,,,,,,final_ALLSD,0.0013133913744241,N*mm,,
SUMMARY,,,,,,,,final_ALLSD_over_ALLIE,0.00857354356121456,1,True,判据：abs(ALLSD)/abs(ALLIE) < 0.01
SUMMARY,,,,,,,,criterion_residual_total_thickness,0.156653645262305,mm,True,判据：残余总厚度 < 0.164999 mm
SUMMARY,,,,,,,,criterion_active_layer_PEEQ,0.088054895401001,1,True,判据：PEEQ > 1e-10
SUMMARY,,,,,,,,criterion_ALLPD,0.11653233319521,N*mm,True,判据：ALLPD > 1e-12 N*mm
SUMMARY,,,,,,,,model_validity,VALID_FOR_2D_MACRO_ROLLING,,True,所有塑性、稳定能量和厚度闭合判据必须同时满足。
