record_type,step_name,step_time,total_time,u2_mm,rf2_N,stress_avg_MPa,strain_eng,metric,value,unit,criterion_met,note
HISTORY,Step-2 Unload,0.2150000035762787,1.2150000035762787,-0.011775000020861626,-13.575940132141113,13.575940132141113,0.07850000013907751,,,,,
HISTORY,Step-2 Unload,0.26499998569488525,1.2649999856948853,-0.011025000363588333,-9.867037773132324,9.867037773132324,0.07350000242392223,,,,,
HISTORY,Step-2 Unload,0.3149999976158142,1.3149999976158142,-0.010274999774992466,-6.73881196975708,6.73881196975708,0.06849999849994978,,,,,
HISTORY,Step-2 Unload,0.36500000953674316,1.3650000095367432,-0.009525000117719173,-4.075674533843994,4.075674533843994,0.0635000007847945,,,,,
HISTORY,Step-2 Unload,0.41499999165534973,1.4149999916553497,-0.008775000460445881,-2.401402235031128,2.401402235031128,0.058500003069639206,,,,,
HISTORY,Step-2 Unload,0.4650000035762787,1.4650000035762787,-0.008024999871850014,-1.1711236238479614,1.1711236238479614,0.05349999914566676,,,,,
HISTORY,Step-2 Unload,0.5149999856948853,1.5149999856948853,-0.007275000214576721,-0.6685394048690796,0.6685394048690796,0.048500001430511475,,,,,
HISTORY,Step-2 Unload,0.5649999976158142,1.5649999976158142,-0.006525000091642141,-0.5588743686676025,0.5588743686676025,0.04350000061094761,,,,,
HISTORY,Step-2 Unload,0.6150000095367432,1.6150000095367432,-0.0057749999687075615,-0.46665728092193604,0.46665728092193604,0.03849999979138374,,,,,
HISTORY,Step-2 Unload,0.6650000214576721,1.6650000214576721,-0.005024999845772982,-0.37916088104248047,0.37916088104248047,0.03349999897181988,,,,,
HISTORY,Step-2 Unload,0.7149999737739563,1.7149999737739563,-0.004275000188499689,-0.3002859652042389,0.3002859652042389,0.028500001256664596,,,,,
HISTORY,Step-2 Unload,0.7649999856948853,1.7649999856948853,-0.0035250000655651093,-0.23753689229488373,0.23753689229488373,0.02350000043710073,,,,,
HISTORY,Step-2 Unload,0.8149999976158142,1.8149999976158142,-0.0027749999426305294,-0.20784714818000793,0.20784714818000793,0.018499999617536865,,,,,
