initial_x_mm,initial_z_mm,final_mid_x_mm,final_actual_thickness_um,final_vertical_thickness_um,final_pair_cpress_mpa
-27.5,50.0,-27.479631423950195,150.0001147388973,149.9996930360794,0.0
-26.25,-50.0,-26.229644775390625,150.0001333653334,149.99954402446747,0.0
-26.25,-45.0,-26.229660034179688,149.9999719361438,149.99938011169434,0.0
-26.25,-40.0,-26.229652404785156,150.00014578295617,149.99955892562866,0.0
-26.25,-35.0,-26.229660034179688,150.0000464419452,149.9994546175003,0.0
-26.25,-30.0,-26.229644775390625,150.0001209477096,149.99952912330627,0.0
-26.25,-25.0,-26.229644775390625,150.00001539786578,149.99942481517792,0.0
-26.25,-20.0,-26.229637145996094,149.99998435377992,149.99939501285553,0.0
-26.25,-15.0,-26.229637145996094,149.99992226558896,149.99933540821075,0.0
-26.25,-10.0,-26.229633331298828,149.99994089204895,149.99935030937195,0.0
-26.25,-5.0,-26.229629516601562,149.99986638619512,149.99927580356598,0.0
-26.25,0.0,-26.229637145996094,149.99989743030537,149.99930560588837,0.0
-26.25,5.0,-26.229629516601562,149.99982292442996,149.9992311000824,0.0
-26.25,10.0,-26.229629516601562,149.99992226558896,149.99933540821075,0.0
-26.25,15.0,-26.229633331298828,149.99983534207846,149.9992460012436,0.0
-26.25,20.0,-26.229633331298828,149.99998435377992,149.99939501285553,0.0
-26.25,25.0,-26.22964096069336,149.99989743030537,149.99930560588837,0.0
-26.25,30.0,-26.229637145996094,150.0001209477096,149.99952912330627,0.0
-26.25,35.0,-26.22964859008789,149.99992226558896,149.99933540821075,0.0
-26.25,40.0,-26.22964096069336,150.0001333653334,149.99954402446747,0.0
-26.25,45.0,-26.22964859008789,149.9999098479477,149.99932050704956,0.0
-26.25,50.0,-26.229633331298828,150.0001333653334,149.99954402446747,0.0
-25.0,-50.0,-24.97964859008789,149.9999346832292,149.9992460012436,0.0
-25.0,-45.0,-24.979663848876953,149.99996572732536,149.99927580356598,0.0
-25.0,-40.0,-24.979656219482422,149.99992847440922,149.9992311000824,0.0
-25.0,-35.0,-24.979663848876953,149.99992847440922,149.9992311000824,0.0
-25.0,-30.0,-24.97964859008789,149.99990363912667,149.9992161989212,0.0
-25.0,-25.0,-24.97964859008789,149.999978144962,149.99929070472717,0.0
-25.0,-20.0,-24.97964096069336,150.00002781549833,149.99933540821075,0.0
-25.0,-15.0,-24.97964096069336,150.00010232127198,149.99940991401672,0.0
-25.0,-10.0,-24.979637145996094,150.0000774860182,149.99938011169434,0.0
-25.0,-5.0,-24.979633331298828,150.0001582005779,149.9994695186615,0.0
-25.0,0.0,-24.97964096069336,150.0001333653334,149.9994397163391,0.0
-25.0,5.0,-24.979633331298828,150.0001768270086,149.9994844198227,0.0
-25.0,10.0,-24.979633331298828,150.0001333653334,149.9994397163391,0.0
-25.0,15.0,-24.979637145996094,150.0001209477096,149.99942481517792,0.0
-25.0,20.0,-24.979637145996094,150.00010232127198,149.99940991401672,0.0
-25.0,25.0,-24.979642868041992,150.00000918904914,149.99932050704956,0.0
-25.0,30.0,-24.97964096069336,150.00001539786578,149.99932050704956,0.0
-25.0,35.0,-24.97965431213379,149.99994710086844,149.99926090240479,0.0
-25.0,40.0,-24.979644775390625,150.00001539786578,149.99932050704956,0.0
-25.0,45.0,-24.979652404785156,149.9999719361438,149.99927580356598,0.0
-25.0,50.0,-24.979637145996094,150.0000216066822,149.99933540821075,0.0
-23.75,-50.0,-23.729656219482422,150.00004023312982,149.99927580356598,0.0
-23.75,-45.0,-23.729671478271484,150.0000961124589,149.99933540821075,0.0
-23.75,-40.0,-23.729663848876953,150.00004023312982,149.99927580356598,0.0
-23.75,-35.0,-23.729671478271484,150.00017061819864,149.99940991401672,0.0
-23.75,-30.0,-23.729656219482422,150.0000464419452,149.99927580356598,0.0
-23.75,-25.0,-23.729656219482422,150.0001147388973,149.99935030937195,0.0
-23.75,-20.0,-23.72964859008789,149.9999098479477,149.99914169311523,0.0
-23.75,-15.0,-23.729646682739258,150.0000029802322,149.9992311000824,0.0
-23.75,-10.0,-23.729642868041992,149.99986638619512,149.99909698963165,0.0
-23.75,-5.0,-23.72964096069336,149.99992226558896,149.99915659427643,0.0
-23.75,0.0,-23.72964859008789,149.9998042979553,149.99903738498688,0.0
-23.75,5.0,-23.729639053344727,149.99989743030537,149.99912679195404,0.0
-23.75,10.0,-23.72964096069336,149.9998042979553,149.99903738498688,0.0
-23.75,15.0,-23.729644775390625,149.9999346832292,149.99917149543762,0.0
-23.75,20.0,-23.729644775390625,149.99986638619512,149.99909698963165,0.0
-23.75,25.0,-23.729650497436523,150.00002781549833,149.99926090240479,0.0
-23.75,30.0,-23.72964859008789,149.999978144962,149.9992161989212,0.0
-23.75,35.0,-23.729660034179688,150.0000712772041,149.99930560588837,0.0
-23.75,40.0,-23.729652404785156,149.99999677141503,149.9992311000824,0.0
-23.75,45.0,-23.729660034179688,150.00004023312982,149.99927580356598,0.0
-23.75,50.0,-23.729644775390625,150.00001539786578,149.9992460012436,0.0
-22.5,-50.0,-22.47966194152832,149.9999098479477,149.99906718730927,0.0
-22.5,-45.0,-22.479677200317383,149.9999719361438,149.99912679195404,0.0
-22.5,-40.0,-22.47966957092285,149.99989743030537,149.99905228614807,0.0
-22.5,-35.0,-22.47967529296875,149.99992847440922,149.99908208847046,0.0
-22.5,-30.0,-22.47966194152832,149.99986638619512,149.99902248382568,0.0
-22.5,-25.0,-22.47966194152832,150.00001539786578,149.99917149543762,0.0
-22.5,-20.0,-22.47965431213379,149.99998435377992,149.99914169311523,0.0
-22.5,-15.0,-22.479652404785156,150.0001333653334,149.99929070472717,0.0
-22.5,-10.0,-22.47964859008789,150.00005885957518,149.9992161989212,0.0
-22.5,-5.0,-22.479644775390625,150.0001892446278,149.99935030937195,0.0
-22.5,0.0,-22.47965431213379,150.0001209477096,149.99927580356598,0.0
-22.5,5.0,-22.479644775390625,150.00022649747916,149.99938011169434,0.0
-22.5,10.0,-22.479646682739258,150.00010232127198,149.99926090240479,0.0
-22.5,15.0,-22.47964859008789,150.0001644093884,149.99932050704956,0.0
-22.5,20.0,-22.479650497436523,150.0000464419452,149.99920129776,0.0
-22.5,25.0,-22.479656219482422,150.0000774860182,149.9992311000824,0.0
-22.5,30.0,-22.479656219482422,149.99994089204895,149.99909698963165,0.0
-22.5,35.0,-22.47966766357422,150.00001539786578,149.99917149543762,0.0
-22.5,40.0,-22.479660034179688,149.99994089204895,149.99909698963165,0.0
-22.5,45.0,-22.47966766357422,150.00002781549833,149.99918639659882,0.0
-22.5,50.0,-22.479650497436523,149.99995330968767,149.99911189079285,0.0
-21.25,-50.0,-21.22966766357422,150.0000526507603,149.99908208847046,0.0
-21.25,-45.0,-21.22968292236328,150.0000712772041,149.99911189079285,0.0
-21.25,-40.0,-21.22967529296875,150.00006506838974,149.99909698963165,0.0
-21.25,-35.0,-21.22968101501465,150.0001333653334,149.99917149543762,0.0
-21.25,-30.0,-21.22966766357422,150.0000526507603,149.99908208847046,0.0
-21.25,-25.0,-21.22966766357422,150.0000774860182,149.99911189079285,0.0
-21.25,-20.0,-21.229660034179688,149.99991605676846,149.99894797801971,0.0
-21.25,-15.0,-21.229656219482422,149.9999595185066,149.9989926815033,0.0
-21.25,-10.0,-21.229652404785156,149.9998415509023,149.99887347221375,0.0
-21.25,-5.0,-21.229650497436523,149.9999098479477,149.99894797801971,0.0
-21.25,0.0,-21.229660034179688,149.99976704499912,149.99879896640778,0.0
-21.25,5.0,-21.22964859008789,149.99990363912667,149.99893307685852,0.0
-21.25,10.0,-21.229652404785156,149.9997794626522,149.99881386756897,0.0
-21.25,15.0,-21.229652404785156,149.99992847440922,149.9989628791809,0.0
-21.25,20.0,-21.229656219482422,149.9998415509023,149.99887347221375,0.0
-21.25,25.0,-21.229660034179688,150.0000340243142,149.99906718730927,0.0
-21.25,30.0,-21.229660034179688,149.999978144962,149.9990075826645,0.0
-21.25,35.0,-21.229671478271484,150.00006506838974,149.99909698963165,0.0
-21.25,40.0,-21.229663848876953,149.99999056259762,149.99902248382568,0.0
-21.25,45.0,-21.229671478271484,150.0000340243142,149.99906718730927,0.0
-21.25,50.0,-21.229656219482422,149.999978144962,149.9990075826645,0.0
-20.0,-50.0,-19.979673385620117,149.99995330968767,149.9987095594406,0.0
-20.0,-45.0,-19.979690551757812,149.99996572732536,149.9987244606018,0.0
-20.0,-40.0,-19.97968101501465,149.9999346832292,149.99869465827942,0.0
-20.0,-35.0,-19.97968864440918,149.99990363912667,149.99866485595703,0.0
-20.0,-30.0,-19.97967529296875,149.9999098479477,149.99866485595703,0.0
-20.0,-25.0,-19.97967529296875,150.0000029802322,149.9987542629242,0.0
-20.0,-20.0,-19.97966766357422,150.0000340243142,149.99878406524658,0.0
-20.0,-15.0,-19.979663848876953,150.00015199176715,149.99890327453613,0.0
-20.0,-10.0,-19.979660034179688,150.0000774860182,149.99882876873016,0.0
-20.0,-5.0,-19.979656219482422,150.0002078710546,149.9989628791809,0.0
-20.0,0.0,-19.97966766357422,150.0001209477096,149.99887347221375,0.0
-20.0,5.0,-19.979656219482422,150.0002699591274,149.99902248382568,0.0
-20.0,10.0,-19.979660034179688,150.0001209477096,149.99887347221375,0.0
-20.0,15.0,-19.979660034179688,150.000195453437,149.99894797801971,0.0
-20.0,20.0,-19.979663848876953,150.00005885957518,149.99881386756897,0.0
-20.0,25.0,-19.97966766357422,150.00005885957518,149.99881386756897,0.0
-20.0,30.0,-19.97966766357422,149.99996572732536,149.9987244606018,0.0
-20.0,35.0,-19.979679107666016,150.0000029802322,149.9987542629242,0.0
-20.0,40.0,-19.979671478271484,150.00001539786578,149.9987691640854,0.0
-20.0,45.0,-19.979679107666016,150.0000340243142,149.99878406524658,0.0
-20.0,50.0,-19.97966194152832,150.00002781549833,149.99878406524658,0.0
-18.75,-50.0,-18.72968292236328,150.0001209477096,149.9984860420227,0.0
-18.75,-45.0,-18.72970199584961,149.99998435377992,149.99835193157196,0.0
-18.75,-40.0,-18.729692459106445,150.0001395741449,149.9985009431839,0.0
-18.75,-35.0,-18.729698181152344,150.0000464419452,149.99841153621674,0.0
-18.75,-30.0,-18.729684829711914,150.00015199176715,149.9985158443451,0.0
-18.75,-25.0,-18.72968292236328,149.99999677141503,149.99836683273315,0.0
-18.75,-20.0,-18.729677200317383,150.0000029802322,149.99836683273315,0.0
-18.75,-15.0,-18.72967529296875,149.99986638619512,149.9982327222824,0.0
-18.75,-10.0,-18.729671478271484,149.99989743030537,149.9982625246048,0.0
-18.75,-5.0,-18.72966766357422,149.9998415509023,149.99820291996002,0.0
-18.75,0.0,-18.72967529296875,149.99983534207846,149.99820291996002,0.0
-18.75,5.0,-18.72966766357422,149.9998042979553,149.99815821647644,0.0
-18.75,10.0,-18.72966957092285,149.99987880384,149.9982327222824,0.0
-18.75,15.0,-18.729671478271484,149.99982913325434,149.99818801879883,0.0
-18.75,20.0,-18.729671478271484,149.99995330968767,149.99832212924957,0.0
-18.75,25.0,-18.729679107666016,149.99992226558896,149.99829232692719,0.0
-18.75,30.0,-18.729677200317383,150.00010232127198,149.99845623970032,0.0
-18.75,35.0,-18.729690551757812,149.99992226558896,149.99829232692719,0.0
-18.75,40.0,-18.72968292236328,150.0000899036456,149.99845623970032,0.0
-18.75,45.0,-18.729690551757812,149.99990363912667,149.9982625246048,0.0
-18.75,50.0,-18.729671478271484,150.0000899036456,149.99845623970032,0.0
-17.5,-50.0,-17.479698181152344,150.0000526507603,149.99793469905853,0.0
-17.5,-45.0,-17.479717254638672,149.99989743030537,149.9977707862854,0.0
-17.5,-40.0,-17.479705810546875,150.0000464419452,149.99791979789734,0.0
-17.5,-35.0,-17.479713439941406,149.9998415509023,149.99772608280182,0.0
-17.5,-30.0,-17.479698181152344,150.0000216066822,149.99788999557495,0.0
-17.5,-25.0,-17.479698181152344,149.99991605676846,149.9978005886078,0.0
-17.5,-20.0,-17.479690551757812,150.0001395741449,149.9980092048645,0.0
-17.5,-15.0,-17.47968864440918,150.00006506838974,149.99794960021973,0.0
-17.5,-10.0,-17.479684829711914,150.00018303581834,149.99806880950928,0.0
-17.5,-5.0,-17.47968292236328,150.0001395741449,149.9980092048645,0.0
-17.5,0.0,-17.479690551757812,150.0002327062868,149.99811351299286,0.0
-17.5,5.0,-17.47968292236328,150.00017061819864,149.9980390071869,0.0
-17.5,10.0,-17.47968292236328,150.00024512390138,149.99812841415405,0.0
-17.5,15.0,-17.479684829711914,150.0000961124589,149.99797940254211,0.0
-17.5,20.0,-17.479686737060547,150.00020166224593,149.99808371067047,0.0
-17.5,25.0,-17.479692459106445,149.9999346832292,149.99781548976898,0.0
-17.5,30.0,-17.479690551757812,150.0001395741449,149.9980092048645,0.0
-17.5,35.0,-17.479705810546875,149.99988501266205,149.9977558851242,0.0
-17.5,40.0,-17.479698181152344,150.00017061819864,149.9980390071869,0.0
-17.5,45.0,-17.479705810546875,149.99989743030537,149.9977707862854,0.0
-17.5,50.0,-17.479686737060547,150.000195453437,149.99806880950928,0.0
-16.25,-50.0,-16.229713439941406,150.0000961124589,149.9975174665451,0.0
-16.25,-45.0,-16.229732513427734,149.9999719361438,149.99738335609436,0.0
-16.25,-40.0,-16.229724884033203,150.0000961124589,149.9975174665451,0.0
-16.25,-35.0,-16.22972869873047,150.0000216066822,149.99744296073914,0.0
-16.25,-30.0,-16.22971534729004,150.0001085300848,149.9975174665451,0.0
-16.25,-25.0,-16.229713439941406,149.9999595185066,149.99738335609436,0.0
-16.25,-20.0,-16.229705810546875,149.9999595185066,149.99738335609436,0.0
-16.25,-15.0,-16.229703903198242,149.99985396854922,149.9972641468048,0.0
-16.25,-10.0,-16.229700088500977,149.9999098479477,149.99732375144958,0.0
-16.25,-5.0,-16.229698181152344,149.99979188030426,149.99720454216003,0.0
-16.25,0.0,-16.229705810546875,149.99986638619512,149.997279047966,0.0
-16.25,5.0,-16.229698181152344,149.99973600086187,149.99715983867645,0.0
-16.25,10.0,-16.229698181152344,149.99987259501768,149.9972939491272,0.0
-16.25,15.0,-16.22970199584961,149.99976704499912,149.99718964099884,0.0
-16.25,20.0,-16.22970199584961,149.9999595185066,149.99738335609436,0.0
-16.25,25.0,-16.229707717895508,149.99988501266205,149.9972939491272,0.0
-16.25,30.0,-16.229707717895508,150.0001085300848,149.9975174665451,0.0
-16.25,35.0,-16.229721069335938,149.99988501266205,149.9972939491272,0.0
-16.25,40.0,-16.229713439941406,150.0001085300848,149.9975174665451,0.0
-16.25,45.0,-16.229721069335938,149.99982292442996,149.99724924564362,0.0
-16.25,50.0,-16.229703903198242,150.0000899036456,149.9975025653839,0.0
-15.0,-50.0,-14.979732513427734,149.99998435377992,149.99710023403168,0.0
-15.0,-45.0,-14.979750633239746,149.9999719361438,149.99708533287048,0.0
-15.0,-40.0,-14.979741096496582,149.99998435377992,149.99710023403168,0.0
-15.0,-35.0,-14.979747772216797,149.99992847440922,149.9970406293869,0.0
-15.0,-30.0,-14.979732513427734,149.99996572732536,149.99708533287048,0.0
-15.0,-25.0,-14.979732513427734,149.99999677141503,149.99711513519287,0.0
-15.0,-20.0,-14.979724884033203,150.00008369483203,149.99720454216003,0.0
-15.0,-15.0,-14.979721069335938,150.0001147388973,149.99723434448242,0.0
-15.0,-10.0,-14.979718208312988,150.0001395741449,149.9972641468048,0.0
-15.0,-5.0,-14.979715347290039,150.00015199176715,149.997279047966,0.0
-15.0,0.0,-14.97972297668457,150.00022028867122,149.99733865261078,0.0
-15.0,5.0,-14.979715347290039,150.0001582005779,149.997279047966,0.0
-15.0,10.0,-14.979717254638672,150.00020166224593,149.99732375144958,0.0
-15.0,15.0,-14.979719161987305,150.00010232127198,149.99721944332123,0.0
-15.0,20.0,-14.979721069335938,150.0001768270086,149.9972939491272,0.0
-15.0,25.0,-14.97972583770752,149.9999719361438,149.99708533287048,0.0
-15.0,30.0,-14.979724884033203,150.00008369483203,149.99720454216003,0.0
-15.0,35.0,-14.979738235473633,149.9999346832292,149.9970555305481,0.0
-15.0,40.0,-14.979731559753418,150.0001209477096,149.99723434448242,0.0
-15.0,45.0,-14.979740142822266,149.9999719361438,149.99708533287048,0.0
-15.0,50.0,-14.979721069335938,150.0001395741449,149.99724924564362,0.0
-14.230769,-50.0,-14.210514068603516,149.9999595185066,149.9970555305481,0.0
-14.230769,-45.0,-14.210531234741211,150.0000216066822,149.99711513519287,0.0
-14.230769,-40.0,-14.210521697998047,149.9999595185066,149.9970555305481,0.0
-14.230769,-35.0,-14.210529327392578,150.00006506838974,149.99715983867645,0.0
-14.230769,-30.0,-14.210514068603516,149.999978144962,149.9970704317093,0.0
-14.230769,-25.0,-14.210514068603516,150.0000216066822,149.99711513519287,0.0
-14.230769,-20.0,-14.210506439208984,149.99986638619512,149.99696612358093,0.0
-14.230769,-15.0,-14.210504531860352,149.99991605676846,149.9970108270645,0.0
-14.230769,-10.0,-14.210500717163086,149.99981050678045,149.99690651893616,0.0
-14.230769,-5.0,-14.21049690246582,149.99987259501768,149.99696612358093,0.0
-14.230769,0.0,-14.210504531860352,149.99976704499912,149.99686181545258,0.0
-14.230769,5.0,-14.21049690246582,149.99985396854922,149.99695122241974,0.0
-14.230769,10.0,-14.210498809814453,149.99979808912994,149.99689161777496,0.0
-14.230769,15.0,-14.210500717163086,149.99988501266205,149.99698102474213,0.0
-14.230769,20.0,-14.210502624511719,149.99987259501768,149.99696612358093,0.0
-14.230769,25.0,-14.210506439208984,149.9999595185066,149.9970555305481,0.0
-14.230769,30.0,-14.210506439208984,149.9999595185066,149.9970555305481,0.0
-14.230769,35.0,-14.210519790649414,149.9999595185066,149.9970555305481,0.0
-14.230769,40.0,-14.210512161254883,149.99994710086844,149.9970406293869,0.0
-14.230769,45.0,-14.210521697998047,149.99990363912667,149.99699592590332,0.0
-14.230769,50.0,-14.210502624511719,149.99996572732536,149.9970555305481,0.0
-13.461538,-50.0,-13.441293716430664,150.00001539786578,149.99733865261078,0.0
-13.461538,-45.0,-13.441312789916992,150.0000526507603,149.99738335609436,0.0
-13.461538,-40.0,-13.441303253173828,150.0000216066822,149.99735355377197,0.0
-13.461538,-35.0,-13.441309928894043,150.0000216066822,149.99735355377197,0.0
-13.461538,-30.0,-13.441295623779297,149.99999677141503,149.99732375144958,0.0
-13.461538,-25.0,-13.44129467010498,150.00008369483203,149.99741315841675,0.0
-13.461538,-20.0,-13.441287994384766,150.00008369483203,149.99741315841675,0.0
-13.461538,-15.0,-13.441285133361816,150.0001892446278,149.9975174665451,0.0
-13.461538,-10.0,-13.441282272338867,150.0001147388973,149.99744296073914,0.0
-13.461538,-5.0,-13.441278457641602,150.00022649747916,149.9975621700287,0.0
-13.461538,0.0,-13.44128704071045,150.0001395741449,149.99747276306152,0.0
-13.461538,5.0,-13.441278457641602,150.00025754151488,149.99759197235107,0.0
-13.461538,10.0,-13.441280364990234,150.0001147388973,149.99744296073914,0.0
-13.461538,15.0,-13.441282272338867,150.0002327062868,149.9975621700287,0.0
-13.461538,20.0,-13.441283226013184,150.0000526507603,149.99738335609436,0.0
-13.461538,25.0,-13.441287994384766,150.0001395741449,149.99747276306152,0.0
-13.461538,30.0,-13.44128704071045,150.00000918904914,149.99733865261078,0.0
-13.461538,35.0,-13.441301345825195,150.0001333653334,149.99745786190033,0.0
-13.461538,40.0,-13.441293716430664,150.0000526507603,149.99738335609436,0.0
-13.461538,45.0,-13.441302299499512,150.0001582005779,149.99748766422272,0.0
-13.461538,50.0,-13.441282272338867,150.0000464419452,149.99736845493317,0.0
-12.692307,-50.0,-12.672073364257812,149.9999346832292,149.99781548976898,0.0
-12.692307,-45.0,-12.67209243774414,149.99994710086844,149.99783039093018,0.0
-12.692307,-40.0,-12.672082901000977,149.9999346832292,149.99781548976898,0.0
-12.692307,-35.0,-12.672089576721191,149.999978144962,149.99786019325256,0.0
-12.692307,-30.0,-12.672075271606445,149.99994710086844,149.99783039093018,0.0
-12.692307,-25.0,-12.672075271606445,149.9999719361438,149.99786019325256,0.0
-12.692307,-20.0,-12.672067642211914,149.99985396854922,149.997740983963,0.0
-12.692307,-15.0,-12.672065734863281,149.9999098479477,149.9978005886078,0.0
-12.692307,-10.0,-12.672062873840332,149.99979188030426,149.99768137931824,0.0
-12.692307,-5.0,-12.672059059143066,149.99992847440922,149.99781548976898,0.0
-12.692307,0.0,-12.672067642211914,149.99972979203363,149.99762177467346,0.0
-12.692307,5.0,-12.672059059143066,149.99992847440922,149.99781548976898,0.0
-12.692307,10.0,-12.672060012817383,149.99974841851756,149.99763667583466,0.0
-12.692307,15.0,-12.672061920166016,149.99994089204895,149.99783039093018,0.0
-12.692307,20.0,-12.672063827514648,149.99978567147838,149.99766647815704,0.0
-12.692307,25.0,-12.672067642211914,150.00001539786578,149.99788999557495,0.0
-12.692307,30.0,-12.672067642211914,149.9998477597259,149.99772608280182,0.0
-12.692307,35.0,-12.672080993652344,149.99998435377992,149.99786019325256,0.0
-12.692307,40.0,-12.672073364257812,149.9998477597259,149.99772608280182,0.0
-12.692307,45.0,-12.672080993652344,149.99992226558896,149.9978005886078,0.0
-12.692307,50.0,-12.672061920166016,149.99986638619512,149.997740983963,0.0
-11.923077,-50.0,-11.902849197387695,150.00014578295617,149.9987095594406,0.0
-11.923077,-45.0,-11.902868270874023,150.0000961124589,149.99866485595703,0.0
-11.923077,-40.0,-11.90285873413086,150.0001582005779,149.9987244606018,0.0
-11.923077,-35.0,-11.90286636352539,150.0000899036456,149.99866485595703,0.0
-11.923077,-30.0,-11.902851104736328,150.0000774860182,149.99864995479584,0.0
-11.923077,-25.0,-11.902851104736328,150.00015199176715,149.9987244606018,0.0
-11.923077,-20.0,-11.902843475341797,150.0001085300848,149.99867975711823,0.0
-11.923077,-15.0,-11.902841567993164,150.0002389150942,149.99881386756897,0.0
-11.923077,-10.0,-11.902839660644531,150.0001085300848,149.99867975711823,0.0
-11.923077,-5.0,-11.902835845947266,150.0002699591274,149.99884366989136,0.0
-11.923077,0.0,-11.902843475341797,150.0001209477096,149.99869465827942,0.0
-11.923077,5.0,-11.902835845947266,150.00033204717442,149.99890327453613,0.0
-11.923077,10.0,-11.902837753295898,150.0000774860182,149.99864995479584,0.0
-11.923077,15.0,-11.902837753295898,150.0003010031541,149.99887347221375,0.0
-11.923077,20.0,-11.902839660644531,150.00006506838974,149.99863505363464,0.0
-11.923077,25.0,-11.902843475341797,150.00021407986304,149.99878406524658,0.0
-11.923077,30.0,-11.902843475341797,150.00006506838974,149.99863505363464,0.0
-11.923077,35.0,-11.902856826782227,150.000195453437,149.9987691640854,0.0
-11.923077,40.0,-11.902849197387695,150.0001209477096,149.99869465827942,0.0
-11.923077,45.0,-11.902857780456543,150.00021407986304,149.99878406524658,0.0
-11.923077,50.0,-11.902837753295898,150.0001209477096,149.99869465827942,0.0
-11.153846,-50.0,-11.133621215820312,149.99991605676846,149.99905228614807,0.0
-11.153846,-45.0,-11.133641242980957,149.99981671560533,149.9989628791809,0.0
-11.153846,-40.0,-11.133631706237793,149.99989122148386,149.99903738498688,0.0
-11.153846,-35.0,-11.133638381958008,149.99986638619512,149.9990075826645,0.0
-11.153846,-30.0,-11.133623123168945,149.9999098479477,149.99905228614807,0.0
-11.153846,-25.0,-11.133623123168945,149.99987880384,149.99902248382568,0.0
-11.153846,-20.0,-11.133615493774414,149.9998477597259,149.9989926815033,0.0
-11.153846,-15.0,-11.133613586425781,149.9998477597259,149.9989926815033,0.0
-11.153846,-10.0,-11.133611679077148,149.99979188030426,149.99893307685852,0.0
-11.153846,-5.0,-11.133607864379883,149.99986017737228,149.9990075826645,0.0
-11.153846,0.0,-11.133615493774414,149.99974220968983,149.99888837337494,0.0
-11.153846,5.0,-11.133607864379883,149.99987259501768,149.99902248382568,0.0
-11.153846,10.0,-11.133609771728516,149.99974220968983,149.99888837337494,0.0
-11.153846,15.0,-11.133609771728516,149.9999098479477,149.99905228614807,0.0
-11.153846,20.0,-11.133611679077148,149.99976083617216,149.99890327453613,0.0
-11.153846,25.0,-11.133615493774414,149.99995330968767,149.99909698963165,0.0
-11.153846,30.0,-11.133615493774414,149.99979188030426,149.99893307685852,0.0
-11.153846,35.0,-11.13362979888916,149.9999098479477,149.99905228614807,0.0
-11.153846,40.0,-11.133622169494629,149.99979188030426,149.99893307685852,0.0
-11.153846,45.0,-11.133630752563477,149.9998477597259,149.9989926815033,0.0
-11.153846,50.0,-11.133609771728516,149.99982292442996,149.9989628791809,0.0
-10.384615,-50.0,-10.364391326904297,150.00029479434926,149.99988675117493,0.0
-10.384615,-45.0,-10.364410400390625,150.00014578295617,149.999737739563,0.0
-10.384615,-40.0,-10.364400863647461,150.00029479434926,149.99988675117493,0.0
-10.384615,-35.0,-10.364408493041992,150.0001147388973,149.9997079372406,0.0
-10.384615,-30.0,-10.36439323425293,150.0002389150942,149.99982714653015,0.0
-10.384615,-25.0,-10.364392280578613,150.0001768270086,149.99976754188538,0.0
-10.384615,-20.0,-10.364385604858398,150.0002389150942,149.99982714653015,0.0
-10.384615,-15.0,-10.364383697509766,150.0002389150942,149.99982714653015,0.0
-10.384615,-10.0,-10.3643798828125,150.0001768270086,149.99976754188538,0.0
-10.384615,-5.0,-10.36437702178955,150.000313420763,149.99990165233612,0.0
-10.384615,0.0,-10.364385604858398,150.0001644093884,149.99975264072418,0.0
-10.384615,5.0,-10.36437702178955,150.00035688238606,149.9999463558197,0.0
-10.384615,10.0,-10.364377975463867,150.0001147388973,149.9997079372406,0.0
-10.384615,15.0,-10.3643798828125,150.000313420763,149.99990165233612,0.0
-10.384615,20.0,-10.364380836486816,150.0001147388973,149.9997079372406,0.0
-10.384615,25.0,-10.364385604858398,150.0002389150942,149.99982714653015,0.0
-10.384615,30.0,-10.364385604858398,150.0001768270086,149.99976754188538,0.0
-10.384615,35.0,-10.364398956298828,150.0002389150942,149.99982714653015,0.0
-10.384615,40.0,-10.364391326904297,150.00025133270825,149.99984204769135,0.0
-10.384615,45.0,-10.364400863647461,150.00026375032124,149.99985694885254,0.0
-10.384615,50.0,-10.3643798828125,150.0002389150942,149.99982714653015,0.0
-9.615385,-50.0,-9.595159530639648,149.9998415509023,149.9997079372406,0.0
-9.615385,-45.0,-9.59518051147461,149.99966770373732,149.99952912330627,0.0
-9.615385,-40.0,-9.595170974731445,149.9998415509023,149.9997079372406,0.0
-9.615385,-35.0,-9.595176696777344,149.9996925390589,149.99955892562866,0.0
-9.615385,-30.0,-9.595161437988281,149.99990363912667,149.99976754188538,0.0
-9.615385,-25.0,-9.595161437988281,149.9996925390589,149.99955892562866,0.0
-9.615385,-20.0,-9.59515380859375,149.99987259501768,149.999737739563,0.0
-9.615385,-15.0,-9.5951509475708,149.9996925390589,149.99955892562866,0.0
-9.615385,-10.0,-9.595148086547852,149.9998415509023,149.9997079372406,0.0
-9.615385,-5.0,-9.595145225524902,149.99974220968983,149.99960362911224,0.0
-9.615385,0.0,-9.595152854919434,149.99978567147838,149.99964833259583,0.0
-9.615385,5.0,-9.595145225524902,149.999754627345,149.99961853027344,0.0
-9.615385,10.0,-9.595146179199219,149.99978567147838,149.99964833259583,0.0
-9.615385,15.0,-9.595148086547852,149.99981671560533,149.9996781349182,0.0
-9.615385,20.0,-9.595148086547852,149.999754627345,149.99961853027344,0.0
-9.615385,25.0,-9.59515380859375,149.9998415509023,149.9997079372406,0.0
-9.615385,30.0,-9.59515380859375,149.999754627345,149.99961853027344,0.0
-9.615385,35.0,-9.595169067382812,149.99978567147838,149.99964833259583,0.0
-9.615385,40.0,-9.595160484313965,149.9996925390589,149.99955892562866,0.0
-9.615385,45.0,-9.595169067382812,149.999754627345,149.99961853027344,0.0
-9.615385,50.0,-9.595148086547852,149.99972358320517,149.99958872795105,0.0
-8.846154,-50.0,-8.825925827026367,150.000450014393,150.0004231929779,0.0
