step,frame,time_s,global_actual_avg_um,global_actual_min_um,global_actual_max_um,global_vertical_avg_um,selected_actual_avg_um,selected_actual_min_um,selected_actual_max_um,selected_vertical_avg_um,selected_vertical_min_um,selected_vertical_max_um,selected_avg_mid_x_mm,selected_max_cpress_mpa,global_max_cpress_mpa
Hold_Clamp,751,0.003754998790100217,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641302383401495,0.0,0.0
Hold_Clamp,876,0.004379998426884413,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641303373897514,0.0,0.0
Hold_Clamp,1001,0.005004998296499252,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130387121208,0.0,0.0
Hold_Clamp,1126,0.005629998166114092,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641304306545354,0.0,0.0
Hold_Clamp,1251,0.006254998501390219,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130433006125,0.0,0.0
Hold_Clamp,1376,0.006879998371005058,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130419560349,0.0,0.0
Hold_Clamp,1501,0.007504998240619898,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641304022701497,0.0,0.0
Hold_Clamp,1626,0.008129998110234737,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130350553038,0.0,0.0
Hold_Clamp,1751,0.008754998445510864,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641302868281798,0.0,0.0
Hold_Clamp,1876,0.009379997849464417,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130199535259,0.0,0.0
Hold_Clamp,2001,0.010004997253417969,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641301047383195,0.0,0.0
Hold_Clamp,2126,0.010629997588694096,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641300052590978,0.0,0.0
Hold_Clamp,2251,0.011254996992647648,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129892814659,0.0,0.0
Hold_Clamp,2376,0.0118799963966012,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641297879639428,0.0,0.0
Hold_Clamp,2501,0.012504996731877327,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641296966581677,0.0,0.0
Hold_Clamp,2626,0.01312999613583088,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129603334562,0.0,0.0
Hold_Clamp,2751,0.013754996471107006,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294982075063,0.0,0.0
Hold_Clamp,2876,0.014379995875060558,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129458553055,0.0,0.0
Hold_Clamp,3001,0.01500499527901411,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294031646996,0.0,0.0
Hold_Clamp,3126,0.015629993751645088,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129405902568,0.0,0.0
Hold_Clamp,3251,0.01625499315559864,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294111304443,0.0,0.0
Hold_Clamp,3376,0.016879992559552193,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294485807457,0.0,0.0
Hold_Clamp,3501,0.017504991963505745,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641294824262513,0.0,0.0
Hold_Clamp,3626,0.018129991367459297,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129556702528,0.0,0.0
Hold_Clamp,3751,0.01875499077141285,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641296442277525,0.0,0.0
Hold_Clamp,3876,0.01937999203801155,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.641297337635542,0.0,0.0
Hold_Clamp,4001,0.020004991441965103,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129836306673,0.0,0.0
Hold_Clamp,4126,0.020629990845918655,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64129941208951,0.0,0.0
Hold_Clamp,4251,0.021254990249872208,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.0000029802327,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,-21.64130040772414,0.0,0.0
