step,frame,step_time_s,total_time_s,global_cpress_max_mpa,all_actual_avg_um,all_actual_min_um,all_actual_max_um,all_vertical_avg_um,all_vertical_min_um,all_vertical_max_um,contact_pair_count,contact_actual_avg_um,contact_actual_min_um,contact_vertical_avg_um,contact_vertical_min_um,contact_pair_cpress_max_mpa,nip0p5_pair_count,nip0p5_actual_avg_um,nip0p5_actual_min_um,nip0p5_vertical_avg_um,nip0p5_vertical_min_um,nip1p0_pair_count,nip1p0_actual_avg_um,nip1p0_actual_min_um,nip1p0_vertical_avg_um,nip1p0_vertical_min_um,nip2p0_pair_count,nip2p0_actual_avg_um,nip2p0_actual_min_um,nip2p0_vertical_avg_um,nip2p0_vertical_min_um
Clamp_Down,1251,0.006254992447793484,0.006254992447793484,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,1376,0.006879991386085749,0.006879991386085749,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,1501,0.007504990324378014,0.007504990324378014,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,1626,0.008129989728331566,0.008129989728331566,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,1751,0.008754988200962543,0.008754988200962543,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,1876,0.009379986673593521,0.009379986673593521,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,2001,0.010004986077547073,0.010004986077547073,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,2126,0.010629984550178051,0.010629984550178051,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,2251,0.011254983954131603,0.011254983954131603,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,2376,0.011879982426762581,0.011879982426762581,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,2501,0.012504981830716133,0.012504981830716133,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,2626,0.01312998030334711,0.01312998030334711,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,2751,0.013754979707300663,0.013754979707300663,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,2876,0.014379979111254215,0.014379979111254215,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,3001,0.015004978515207767,0.015004978515207767,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,3126,0.015629976987838745,0.015629976987838745,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,3251,0.016254978254437447,0.016254978254437447,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,3376,0.016879977658391,0.016879977658391,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,3501,0.01750497706234455,0.01750497706234455,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,3626,0.018129976466298103,0.018129976466298103,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,3751,0.018754975870251656,0.018754975870251656,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,3876,0.019379975274205208,0.019379975274205208,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,4001,0.02000497467815876,0.02000497467815876,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,4126,0.020629974082112312,0.020629974082112312,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,4251,0.021254973486065865,0.021254973486065865,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,4376,0.021879972890019417,0.021879972890019417,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,4501,0.02250497229397297,0.02250497229397297,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,4626,0.02312997169792652,0.02312997169792652,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,4751,0.023754971101880074,0.023754971101880074,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,4876,0.024379968643188477,0.024379968643188477,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,5001,0.02500496804714203,0.02500496804714203,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,5126,0.02562996745109558,0.02562996745109558,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,5251,0.026254966855049133,0.026254966855049133,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,5376,0.026879964396357536,0.026879964396357536,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,5501,0.02750496380031109,0.02750496380031109,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,5626,0.02812996320426464,0.02812996320426464,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,5751,0.028754960745573044,0.028754960745573044,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,5876,0.029379960149526596,0.029379960149526596,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,6001,0.03000495955348015,0.03000495955348015,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,6126,0.0306299589574337,0.0306299589574337,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,6251,0.03125495836138725,0.03125495836138725,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,6376,0.031879957765340805,0.031879957765340805,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,6501,0.03250495344400406,0.03250495344400406,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,6626,0.03312995284795761,0.03312995284795761,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,6751,0.03375495225191116,0.03375495225191116,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,6876,0.034379951655864716,0.034379951655864716,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,7001,0.03500495105981827,0.03500495105981827,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,7126,0.03562995046377182,0.03562995046377182,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,7251,0.03625494986772537,0.03625494986772537,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,7376,0.036879949271678925,0.036879949271678925,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,7501,0.037504952400922775,0.037504952400922775,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,7626,0.03812995180487633,0.03812995180487633,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,7751,0.03875495120882988,0.03875495120882988,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,7876,0.03937995061278343,0.03937995061278343,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,8001,0.040004950016736984,0.040004950016736984,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,8126,0.040629949420690536,0.040629949420690536,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,8251,0.04125494882464409,0.04125494882464409,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
Clamp_Down,8376,0.04187994822859764,0.04187994822859764,0.0,150.0000029802322,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,150.00000596046448,0,,,,,0.0,21,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,42,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448,63,150.0000029802322,150.0000029802322,150.00000596046448,150.00000596046448
