elementLabel,x_mm,y_mm,z_mm,S_Mises_MPa,S22_MPa,S11_MPa
457,3.75,0.0449999989941716,16.25,0.00156923942267895,-0.00012319265806581825,-0.0011616791598498821
458,3.75,0.0750000011175871,16.25,0.00119625951629132,-6.170725100673735e-05,-0.0004231960920151323
459,3.75,0.105000000447035,16.25,0.00127631891518831,7.238976104417816e-05,0.0001226618478540331
460,3.75,0.135000001639128,16.25,0.00160365761257708,-0.00011795025784522295,0.0009175696177408099
461,3.75,0.0149999996647239,18.75,0.0015170214464888,0.00024101727467495948,-0.001449574250727892
462,3.75,0.0449999989941716,18.75,0.000777496956288815,8.388853166252375e-05,-0.000698177726007998
463,3.75,0.0750000011175871,18.75,0.000308876013150439,7.646176527487114e-05,6.277144711930305e-05
464,3.75,0.105000000447035,18.75,0.000738816394004971,-7.576083589810878e-05,0.00044082532986067235
465,3.75,0.135000001639128,18.75,0.00119266542606056,5.1103659643558785e-05,0.0013011962873861194
466,3.75,0.0149999996647239,21.25,0.00148846628144383,-0.00014640390872955322,-0.00180253223516047
467,3.75,0.0449999989941716,21.25,0.000731535314116627,-9.243301610695198e-05,-0.0008023020345717669
468,3.75,0.0750000011175871,21.25,0.000689680804498494,-0.00016875812434591353,0.00020353826403152198
469,3.75,0.105000000447035,21.25,0.00090067193377763,-9.036932169692591e-05,0.0008175592520274222
470,3.75,0.135000001639128,21.25,0.00142862857319415,-4.9922120524570346e-05,0.0014224484330043197
471,3.75,0.0149999996647239,23.75,0.00190032029058784,5.655748464050703e-05,-0.0018371341284364462
472,3.75,0.0449999989941716,23.75,0.00136936525814235,3.837065742118284e-05,-0.0010625412687659264
473,3.75,0.0750000011175871,23.75,0.000588003429584205,5.171165685169399e-05,-6.934844714123756e-05
474,3.75,0.105000000447035,23.75,0.000882482912857085,1.5818419342394918e-05,0.0008735505980439484
475,3.75,0.135000001639128,23.75,0.00153128115925938,1.4482995538855903e-05,0.0016905490774661303
476,1.25,0.0149999996647239,13.75,0.00167363556101918,0.0006224321550689638,-0.0007759678410366178
477,1.25,0.0449999989941716,13.75,0.00136725907213986,0.000546164927072823,-0.00018425099551677704
478,1.25,0.0750000011175871,13.75,0.00129639671649784,0.0004009258118458092,-9.166141535388306e-05
479,1.25,0.105000000447035,13.75,0.00123881781473756,0.0004394249990582466,0.0008939990657381713
480,1.25,0.135000001639128,13.75,0.00124076416250318,0.00015547082875855267,0.0008656958816573024
481,1.25,0.0149999996647239,16.25,0.00183164014015347,-0.0003574258298613131,-0.0019794160034507513
482,1.25,0.0449999989941716,16.25,0.00153045926708728,-0.0003516186843626201,-0.0008036154322326183
483,1.25,0.0750000011175871,16.25,0.00122295028995723,-0.00020309456158429384,-0.0003064151096623391
484,1.25,0.105000000447035,16.25,0.00144828739576042,-0.00024625693913549185,-0.00032002903753891587
485,1.25,0.135000001639128,16.25,0.00156942429021001,5.145240356796421e-05,0.0010264141019433737
486,1.25,0.0149999996647239,18.75,0.00155513500794768,0.00022485226509161294,-0.0012746697757393122
487,1.25,0.0449999989941716,18.75,0.00122598151210696,0.0002653749834280461,-0.0006364781293086708
488,1.25,0.0750000011175871,18.75,0.00106153113301843,0.00010540839866735041,8.239949238486588e-05
489,1.25,0.105000000447035,18.75,0.000937403121497482,0.00019303786393720657,0.0005040456890128553
490,1.25,0.135000001639128,18.75,0.00183789269067347,-0.00010393448610557243,0.0016687880270183086
491,1.25,0.0149999996647239,21.25,0.00163089099805802,-0.0001400511246174574,-0.0015494556864723563
492,1.25,0.0449999989941716,21.25,0.00126069446559995,-0.00017658517754171044,-0.0006492491811513901
493,1.25,0.0750000011175871,21.25,0.00112209876533598,-2.3006793981039664e-06,0.00030952549423091114
494,1.25,0.105000000447035,21.25,0.00134907756000757,-9.086384670808911e-05,0.0008962643914856017
495,1.25,0.135000001639128,21.25,0.00172633060719818,0.000130989879835397,0.0017434271285310388
496,1.25,0.0149999996647239,23.75,0.00206899270415306,5.342277654563077e-05,-0.0016971518052741885
497,1.25,0.0449999989941716,23.75,0.00138521590270102,7.501545042032376e-05,-0.0006277065840549767
498,1.25,0.0750000011175871,23.75,0.00119845615699887,-1.924719526869012e-06,0.0003065060591325164
499,1.25,0.105000000447035,23.75,0.00155636109411716,4.0340415580431e-05,0.0013570901937782764
500,1.25,0.135000001639128,23.75,0.00223210919648409,-6.099490565247834e-05,0.0021958649158477783
501,48.75,0.135000001639128,4.71428561210632,0.00202479562722147,0.003262388287112117,0.00259126047603786
502,48.75,0.105000000447035,4.71428561210632,0.00179926829878241,-0.0012612371938303113,-0.0015326763968914747
503,48.75,0.0750000011175871,4.71428561210632,0.00210813223384321,-0.0014230470405891538,-0.001434949692338705
504,48.75,0.0449999989941716,4.71428561210632,0.00218086154200137,-0.0034086296800523996,-0.0033782736863940954
505,48.75,0.0149999996647239,4.71428561210632,0.00156059174332768,0.00032245443435385823,-0.0002235422725789249
506,48.75,0.135000001639128,4.14285707473755,0.00360582023859024,-0.0065344092436134815,-0.004952555522322655
507,48.75,0.105000000447035,4.14285707473755,0.00304551934823394,7.123995601432398e-05,0.0016629052115604281
508,48.75,0.0750000011175871,4.14285707473755,0.00305301160551608,0.00025437521981075406,0.0011565082240849733
509,48.75,0.0449999989941716,4.14285707473755,0.00291891535744071,0.001843306003138423,0.002713198075070977
510,48.75,0.0149999996647239,4.14285707473755,0.00316281733103096,-0.0013598582008853555,0.0003574222791939974
511,48.75,0.135000001639128,3.57142865657806,0.00248060119338334,0.006832436192780733,0.008143624290823936
512,48.75,0.105000000447035,3.57142865657806,0.00306015857495368,-5.30062470716075e-06,0.0013093568850308657
513,48.75,0.0750000011175871,3.57142865657806,0.00327690364792943,-0.002832108410075307,-0.0007468180847354233
514,48.75,0.0449999989941716,3.57142865657806,0.00348446192219853,-0.005261596292257309,-0.003222311846911907
515,48.75,0.0149999996647239,3.57142865657806,0.00319153489544988,-0.0014585653552785516,-0.00036120330332778394
516,48.75,0.135000001639128,3.0,0.00345050124451518,-0.004773607477545738,-0.003015480935573578
517,48.75,0.105000000447035,3.0,0.0039595621638,-0.010982988402247429,-0.008645945228636265
518,48.75,0.0750000011175871,3.0,0.00299747684039176,0.0007694478263147175,0.001992747886106372
519,48.75,0.0449999989941716,3.0,0.00263949856162071,0.004901525564491749,0.006369852926582098
520,48.75,0.0149999996647239,3.0,0.00317420135252178,-0.0016163538675755262,0.0004643997526727617
521,48.75,0.135000001639128,2.42857134342194,0.0034364927560091,-0.004698002245277166,-0.002676167991012335
522,48.75,0.105000000447035,2.42857134342194,0.00268003507517278,0.0044831628911197186,0.005781725514680147
523,48.75,0.0750000011175871,2.42857134342194,0.00343392579816282,-0.004650377202779055,-0.002676194766536355
524,48.75,0.0449999989941716,2.42857134342194,0.00354403024539351,-0.005863543599843979,-0.004117913078516722
525,48.75,0.0149999996647239,2.42857134342194,0.00263193668797612,0.005190731026232243,0.006134783383458853
526,48.75,0.135000001639128,1.85714280605316,0.00314151379279792,-0.0009965705685317516,0.0004023491928819567
527,48.75,0.105000000447035,1.85714280605316,0.00296536111272871,0.0010304282186552882,0.0025673031341284513
528,48.75,0.0750000011175871,1.85714280605316,0.00320891616865993,-0.0019361544400453568,-0.00013768805365543813
529,48.75,0.0449999989941716,1.85714280605316,0.00317725026980042,-0.001614730223082006,0.00034657164360396564
530,48.75,0.0149999996647239,1.85714280605316,0.00355381402187049,-0.006153871770948172,-0.00392236839979887
531,48.75,0.135000001639128,1.28571426868439,0.00263919122517109,0.004863481502979994,0.006460041739046574
532,48.75,0.105000000447035,1.28571426868439,0.00340904225595295,-0.004298246465623379,-0.002486621495336294
533,48.75,0.0750000011175871,1.28571426868439,0.00307916291058064,-0.0003081723116338253,0.001224309322424233
534,48.75,0.0449999989941716,1.28571426868439,0.00305429962463677,4.4214997615199536e-05,0.0014409648720175028
535,48.75,0.0149999996647239,1.28571426868439,0.00348536274395883,-0.005160688888281584,-0.0034708562307059765
536,46.25,0.135000001639128,4.71428561210632,0.00213377038016915,0.0038656583055853844,0.0043466719798743725
537,46.25,0.105000000447035,4.71428561210632,0.00245080888271332,-0.00034845713526010513,0.0005349490093067288
538,46.25,0.0750000011175871,4.71428561210632,0.00261179311200976,-0.0003105239593423903,-0.00024927547201514244
539,46.25,0.0449999989941716,4.71428561210632,0.00242488132789731,-0.0004698818956967443,9.66631414485164e-05
540,46.25,0.0149999996647239,4.71428561210632,0.00259608193300664,0.00039094113162718713,0.0007490882417187095
541,46.25,0.135000001639128,4.14285707473755,0.00343696004711092,-0.004514108877629042,-0.0030165754724293947
542,46.25,0.105000000447035,4.14285707473755,0.00304142921231687,0.0001285070611629635,0.001685073715634644
543,46.25,0.0750000011175871,4.14285707473755,0.00303373741917312,0.00031436356948688626,0.0016251334454864264
544,46.25,0.0449999989941716,4.14285707473755,0.00297420751303434,0.000969464483205229,0.0023995523806661367
545,46.25,0.0149999996647239,4.14285707473755,0.00307345623150468,-0.00018684451060835272,0.0012010701466351748
546,46.25,0.135000001639128,3.57142865657806,0.00281337136402726,0.0027735508047044277,0.00446919072419405
547,46.25,0.105000000447035,3.57142865657806,0.00320011121220887,-0.0017918226076290011,-0.00010594094783300534
548,46.25,0.0750000011175871,3.57142865657806,0.00334425666369498,-0.003599569434300065,-0.0016050550621002913
549,46.25,0.0449999989941716,3.57142865657806,0.00332354218699038,-0.0032854867167770863,-0.0014937878586351871
550,46.25,0.0149999996647239,3.57142865657806,0.00325957080349326,-0.002422090619802475,-0.0009120229515247047
551,46.25,0.135000001639128,3.0,0.00353509793058038,-0.005782817956060171,-0.003994147293269634
552,46.25,0.105000000447035,3.0,0.00353915197774768,-0.00586834829300642,-0.003974152263253927
553,46.25,0.0750000011175871,3.0,0.00297480798326433,0.0009610205888748169,0.0023830521386116743
554,46.25,0.0449999989941716,3.0,0.00288066058419645,0.002141995122656226,0.003377349115908146
555,46.25,0.0149999996647239,3.0,0.00302336202003062,0.0002879528037738055,0.001992056844756007
556,46.25,0.135000001639128,2.42857134342194,0.00311791524291039,-0.0008246976067312062,0.0008681573090143502
557,46.25,0.105000000447035,2.42857134342194,0.00300047104246914,0.0006479808362200856,0.0021005249582231045
558,46.25,0.0750000011175871,2.42857134342194,0.00308825727552176,-0.0004473664448596537,0.0011703905183821917
559,46.25,0.0449999989941716,2.42857134342194,0.00279074418358505,0.003105594776570797,0.0046078977175056934
560,46.25,0.0149999996647239,2.42857134342194,0.00302451034076512,0.0004068979760631919,0.0017452967585995793
561,46.25,0.135000001639128,1.85714280605316,0.00297566899098456,0.000945795385632664,0.002380414167419076
562,46.25,0.105000000447035,1.85714280605316,0.00277642579749227,0.003215647069737315,0.004890732001513243
563,46.25,0.0750000011175871,1.85714280605316,0.0031468307133764,-0.0011322840582579374,0.00046416823170147836
564,46.25,0.0449999989941716,1.85714280605316,0.00293425936251879,0.0014372565783560276,0.002867011586204171
565,46.25,0.0149999996647239,1.85714280605316,0.00297861034050584,0.0007674998487345874,0.002625421155244112
566,46.25,0.135000001639128,1.28571426868439,0.00251890090294182,0.006346737965941429,0.007755883503705263
567,46.25,0.105000000447035,1.28571426868439,0.00345508055761456,-0.004791754297912121,-0.0031306406017392874
568,46.25,0.0750000011175871,1.28571426868439,0.00275508710183203,0.0035502773243933916,0.004981623962521553
569,46.25,0.0449999989941716,1.28571426868439,0.00339697604067624,-0.004202916752547026,-0.00223052641376853
570,46.25,0.0149999996647239,1.28571426868439,0.00335059431381524,-0.0034434758126735687,-0.0020697293803095818
571,43.75,0.135000001639128,4.71428561210632,0.00230951514095068,0.003114058170467615,0.0033274232409894466
572,43.75,0.105000000447035,4.71428561210632,0.0029468631837517,-0.001388760283589363,-0.00032385566737502813
573,43.75,0.0750000011175871,4.71428561210632,0.00283922860398889,-0.0008282496128231287,-0.0005666422075591981
574,43.75,0.0449999989941716,4.71428561210632,0.00274792220443487,-0.0011852693278342485,-0.0006955518038012087
575,43.75,0.0149999996647239,4.71428561210632,0.00295824441127479,-0.00011973013170063496,0.00031099768239073455
576,43.75,0.135000001639128,4.14285707473755,0.00344671541824937,-0.0045802961103618145,-0.003168865805491805
577,43.75,0.105000000447035,4.14285707473755,0.00299365934915841,0.0008998134289868176,0.0019595427438616753
578,43.75,0.0750000011175871,4.14285707473755,0.00299853156320751,0.0007931424188427627,0.001984433038160205
579,43.75,0.0449999989941716,4.14285707473755,0.00302929896861315,0.00042281532660126686,0.0016393153928220272
580,43.75,0.0149999996647239,4.14285707473755,0.00306344823911786,5.404511739470763e-06,0.0012720988597720861
581,43.75,0.135000001639128,3.57142865657806,0.00266719190403819,0.004529993515461683,0.006143405567854643
582,43.75,0.105000000447035,3.57142865657806,0.00317516946233809,-0.0014800584176555276,0.0001626364974072203
583,43.75,0.0750000011175871,3.57142865657806,0.00327025749720633,-0.0026820122729986906,-0.0008171439403668046
584,43.75,0.0449999989941716,3.57142865657806,0.0032710530795157,-0.002744192024692893,-0.0007183466223068535
585,43.75,0.0149999996647239,3.57142865657806,0.00329128373414278,-0.0029626323375850916,-0.0009754355996847153
586,43.75,0.135000001639128,3.0,0.00345938047394156,-0.0048255110159516335,-0.0032056064810603857
587,43.75,0.105000000447035,3.0,0.00337888859212399,-0.003993261605501175,-0.002045997651293874
588,43.75,0.0750000011175871,3.0,0.00302683003246784,0.00028015492716804147,0.0018883924931287766
589,43.75,0.0449999989941716,3.0,0.00305358576588333,-1.7569675037520938e-05,0.0015475222608074546
590,43.75,0.0149999996647239,3.0,0.00294331857003272,0.0012552799889817834,0.0028952809516340494
591,43.75,0.135000001639128,2.42857134342194,0.00346471951343119,-0.005048402585089207,-0.00297861872240901
592,43.75,0.105000000447035,2.42857134342194,0.00303692067973316,0.0001797487639123574,0.0017346590757369995
593,43.75,0.0750000011175871,2.42857134342194,0.00305176270194352,-3.334873326821253e-05,0.0016287713078781962
594,43.75,0.0449999989941716,2.42857134342194,0.0026807701215148,0.004387685563415289,0.005935652647167444
595,43.75,0.0149999996647239,2.42857134342194,0.00334010529331863,-0.003482480999082327,-0.001687526237219572
596,43.75,0.135000001639128,1.85714280605316,0.00303886667825282,0.0001389299868606031,0.0017462593968957663
597,43.75,0.105000000447035,1.85714280605316,0.00287486054003239,0.0020948518067598343,0.003654665779322386
598,43.75,0.0750000011175871,1.85714280605316,0.00336061185225844,-0.0037002938333898783,-0.001978654181584716
599,43.75,0.0449999989941716,1.85714280605316,0.00298337149433792,0.0008174123940989375,0.0023562279529869556
600,43.75,0.0149999996647239,1.85714280605316,0.00286942231468856,0.002157540526241064,0.003713928861543536
601,43.75,0.135000001639128,1.28571426868439,0.00270631443709135,0.004153724759817123,0.005520044360309839
602,43.75,0.105000000447035,1.28571426868439,0.00398952653631568,-0.011191701516509056,-0.00926727894693613
603,43.75,0.0750000011175871,1.28571426868439,0.00282478402368724,0.0027256831526756287,0.0041699702851474285
604,43.75,0.0449999989941716,1.28571426868439,0.00329026044346392,-0.002815490122884512,-0.0011999747948721051
605,43.75,0.0149999996647239,1.28571426868439,0.00359068508259952,-0.006465652491897345,-0.004582901485264301
606,41.25,0.135000001639128,4.71428561210632,0.00258735357783735,0.001333917840383947,0.0017593553056940436
607,41.25,0.105000000447035,4.71428561210632,0.00278524542227387,-0.00040160250500775874,0.0001276925759157166
608,41.25,0.0750000011175871,4.71428561210632,0.00270807882770896,-0.0008680432802066207,-0.0006619836203753948
609,41.25,0.0449999989941716,4.71428561210632,0.00282640242949128,-0.0015879202401265502,-0.0008208113140426576
610,41.25,0.0149999996647239,4.71428561210632,0.00218951120041311,0.001279939548112452,0.0015482663875445724
611,41.25,0.135000001639128,4.14285707473755,0.00332166603766382,-0.0031654678750783205,-0.0016281598946079612
612,41.25,0.105000000447035,4.14285707473755,0.0030931846704334,-0.00034217204665765166,0.0008557967958040535
613,41.25,0.0750000011175871,4.14285707473755,0.00304248556494713,0.000227138792979531,0.0015041220467537642
614,41.25,0.0449999989941716,4.14285707473755,0.00299884052947164,0.000751154962927103,0.0020076644141227007
615,41.25,0.0149999996647239,4.14285707473755,0.00321893789805472,-0.001956005347892642,-0.0004082510422449559
616,41.25,0.135000001639128,3.57142865657806,0.00290498277172446,0.0017246284987777472,0.0033201356418430805
617,41.25,0.105000000447035,3.57142865657806,0.00313285342417657,-0.0011007101275026798,0.0009017130360007286
618,41.25,0.0750000011175871,3.57142865657806,0.00325248995795846,-0.002470495877787471,-0.0006013432866893709
619,41.25,0.0449999989941716,3.57142865657806,0.00330917467363179,-0.003132031299173832,-0.0012846274767071009
620,41.25,0.0149999996647239,3.57142865657806,0.0031016708817333,-0.0006650412105955184,0.0011558355763554573
621,41.25,0.135000001639128,3.0,0.00317959277890623,-0.0015641226200386882,0.00016020634211599827
622,41.25,0.105000000447035,3.0,0.00336010451428592,-0.0036946211475878954,-0.001967854332178831
623,41.25,0.0750000011175871,3.0,0.00306724803522229,-0.00011298709432594478,0.0012662365334108472
624,41.25,0.0449999989941716,3.0,0.00288534048013389,0.0020503883715718985,0.003380788257345557
625,41.25,0.0149999996647239,3.0,0.00308534596115351,-0.00031366434996016324,0.0010306568583473563
626,41.25,0.135000001639128,2.42857134342194,0.00346603989601135,-0.005025161895900965,-0.003066339297220111
627,41.25,0.105000000447035,2.42857134342194,0.00296560302376747,0.0010009256657212973,0.0026136571541428566
628,41.25,0.0750000011175871,2.42857134342194,0.00304077565670013,5.1367074775043875e-05,0.0018470891518518329
629,41.25,0.0449999989941716,2.42857134342194,0.00313250278122723,-0.0009711966849863529,0.0006486275233328342
630,41.25,0.0149999996647239,2.42857134342194,0.00291364546865225,0.0015988454688340425,0.003259032964706421
631,41.25,0.135000001639128,1.85714280605316,0.0031044885981828,-0.000631321978289634,0.0009606044040992856
632,41.25,0.105000000447035,1.85714280605316,0.0030985833145678,-0.0005666746292263269,0.0010407868539914489
633,41.25,0.0750000011175871,1.85714280605316,0.0033149509690702,-0.00318832416087389,-0.001390143297612667
634,41.25,0.0449999989941716,1.85714280605316,0.00283040851354599,0.0026127269957214594,0.0041819000616669655
635,41.25,0.0149999996647239,1.85714280605316,0.00327793229371309,-0.0026597611140459776,-0.0011124697048217058
636,41.25,0.135000001639128,1.28571426868439,0.00282110483385623,0.0027394196949899197,0.004262313712388277
637,41.25,0.105000000447035,1.28571426868439,0.00361339072696865,-0.006712000351399183,-0.0049043563194572926
638,41.25,0.0750000011175871,1.28571426868439,0.00276772887445986,0.003412446705624461,0.004810201469808817
639,41.25,0.0449999989941716,1.28571426868439,0.00335493311285973,-0.0036347792483866215,-0.0018665491370484233
640,41.25,0.0149999996647239,1.28571426868439,0.00314333685673773,-0.0011540999403223395,0.0006344504072330892
641,38.75,0.135000001639128,4.71428561210632,0.00281773670576513,0.0015175738371908665,0.002168584382161498
642,38.75,0.105000000447035,4.71428561210632,0.00320362625643611,-0.0017549381591379642,-0.0008180728182196617
643,38.75,0.0750000011175871,4.71428561210632,0.00251964805647731,-0.0006068410002626479,-0.0005127071053721011
644,38.75,0.0449999989941716,4.71428561210632,0.00270122429355979,-0.0025493837893009186,-0.0018789812456816435
645,38.75,0.0149999996647239,4.71428561210632,0.00212940131314099,0.0028179774526506662,0.0025986700784415007
646,38.75,0.135000001639128,4.14285707473755,0.00275609572418034,-0.003001211676746607,-0.0016272671055048704
647,38.75,0.105000000447035,4.14285707473755,0.00258531607687473,0.00036549961077980697,0.0013711648061871529
648,38.75,0.0750000011175871,4.14285707473755,0.0030865534208715,-0.00030209877877496183,0.001002966659143567
649,38.75,0.0449999989941716,4.14285707473755,0.00289831194095314,0.0013832086697220802,0.0024297693744301796
650,38.75,0.0149999996647239,4.14285707473755,0.00339754531159997,-0.00410402612760663,-0.0024500605650246143
651,38.75,0.135000001639128,3.57142865657806,0.00290298089385033,0.001751221134327352,0.0033540045842528343
652,38.75,0.105000000447035,3.57142865657806,0.00328421755693853,-0.002878156490623951,-0.0009131974074989557
653,38.75,0.0750000011175871,3.57142865657806,0.00329853291623294,-0.0030063719023019075,-0.001165398396551609
654,38.75,0.0449999989941716,3.57142865657806,0.00343720032833517,-0.004743868950754404,-0.0026045050472021103
655,38.75,0.0149999996647239,3.57142865657806,0.00284810340963304,0.0024309055879712105,0.0039404043927788734
656,38.75,0.135000001639128,3.0,0.00329754920676351,-0.00294516421854496,-0.0012503655161708593
657,38.75,0.105000000447035,3.0,0.0034488607198,-0.00468917703256011,-0.003107792232185602
658,38.75,0.0750000011175871,3.0,0.00311683071777225,-0.0008163542370311916,0.0008874057675711811
659,38.75,0.0449999989941716,3.0,0.00286517711356282,0.002195140812546015,0.0037833477836102247
660,38.75,0.0149999996647239,3.0,0.00350343901664019,-0.0054635885171592236,-0.003521341597661376
661,38.75,0.135000001639128,2.42857134342194,0.00317478412762284,-0.0014841646188870072,0.00017322624626103789
662,38.75,0.105000000447035,2.42857134342194,0.00314292474649847,-0.0011759073240682483,0.0006859103450551629
663,38.75,0.0750000011175871,2.42857134342194,0.00292859482578933,0.0014032672625035048,0.0031218610238283873
664,38.75,0.0449999989941716,2.42857134342194,0.0031815639231354,-0.0015913628740236163,0.00016191545000765473
665,38.75,0.0149999996647239,2.42857134342194,0.00292258034460247,0.0014875681372359395,0.0031661922112107277
666,38.75,0.135000001639128,1.85714280605316,0.0030889252666384,-0.00047329257358796895,0.00119245913811028
667,38.75,0.105000000447035,1.85714280605316,0.00305372825823724,-6.378861144185066e-05,0.0016186395660042763
668,38.75,0.0750000011175871,1.85714280605316,0.00322056980803609,-0.0019896572921425104,-0.00042854060302488506
669,38.75,0.0449999989941716,1.85714280605316,0.00259068189188838,0.005514561664313078,0.0068856338039040565
670,38.75,0.0149999996647239,1.85714280605316,0.00313082942739129,-0.0009464015602134168,0.0006588305113837123
671,38.75,0.135000001639128,1.28571426868439,0.00264562573283911,0.004844615235924721,0.006268018390983343
672,38.75,0.105000000447035,1.28571426868439,0.00332143343985081,-0.0032771702390164137,-0.0014394423924386501
673,38.75,0.0750000011175871,1.28571426868439,0.00288581638596952,0.0019792804960161448,0.003524084109812975
674,38.75,0.0449999989941716,1.28571426868439,0.00393142877146602,-0.010543320327997208,-0.008477880619466305
675,38.75,0.0149999996647239,1.28571426868439,0.00289269769564271,0.0018911715596914291,0.0034212563186883926
676,36.25,0.135000001639128,4.71428561210632,0.00287686591036618,0.002635068027302623,0.0029293859843164682
677,36.25,0.105000000447035,4.71428561210632,0.00296574900858104,-0.0013215079670771956,-0.0008367363479919732
678,36.25,0.0750000011175871,4.71428561210632,0.00294201821088791,2.881795990106184e-05,8.267907833214849e-05
679,36.25,0.0449999989941716,4.71428561210632,0.00292277219705284,-0.0019057084573432803,-0.0010956698097288609
680,36.25,0.0149999996647239,4.71428561210632,0.00255429302342236,0.0020929172169417143,0.0023809303529560566
681,36.25,0.135000001639128,4.14285707473755,0.00287636346183717,-0.00462560448795557,-0.00321575696580112
682,36.25,0.105000000447035,4.14285707473755,0.00250925682485104,0.000935428193770349,0.0019561294466257095
683,36.25,0.0750000011175871,4.14285707473755,0.00267231673933566,-0.00017205707263201475,0.0010143546387553215
684,36.25,0.0449999989941716,4.14285707473755,0.0026987730525434,0.0014320786576718092,0.0026242733001708984
685,36.25,0.0149999996647239,4.14285707473755,0.0030305003747344,-0.003105767769739032,-0.0015675831818953156
686,36.25,0.135000001639128,3.57142865657806,0.00264632841572165,0.004778475034981966,0.006375433411449194
687,36.25,0.105000000447035,3.57142865657806,0.00325471255928278,-0.0025035252328962088,-0.000610406743362546
688,36.25,0.0750000011175871,3.57142865657806,0.0031967363320291,-0.0018120990134775639,5.0528244173619896e-05
689,36.25,0.0449999989941716,3.57142865657806,0.00336730433627963,-0.0037887790240347385,-0.0020385959651321173
690,36.25,0.0149999996647239,3.57142865657806,0.00292608444578946,0.0015094951959326863,0.0030095090623944998
691,36.25,0.135000001639128,3.0,0.0033797943033278,-0.003912216052412987,-0.002231172053143382
692,36.25,0.105000000447035,3.0,0.00308794458396733,-0.00046343932626768947,0.0012127560330554843
693,36.25,0.0750000011175871,3.0,0.00303853349760175,0.00022887997329235077,0.001636572415009141
694,36.25,0.0449999989941716,3.0,0.00283169001340866,0.0027246694080531597,0.003959267865866423
695,36.25,0.0149999996647239,3.0,0.00332749355584383,-0.003346465528011322,-0.0015110531821846962
696,36.25,0.135000001639128,2.42857134342194,0.00353434286080301,-0.005866517778486013,-0.0038118339143693447
697,36.25,0.105000000447035,2.42857134342194,0.00303588062524796,0.00018258036288898438,0.001765168271958828
698,36.25,0.0750000011175871,2.42857134342194,0.00286176614463329,0.0022458387538790703,0.0038052615709602833
699,36.25,0.0449999989941716,2.42857134342194,0.00318570085801184,-0.0016615563072264194,0.00014130905037745833
700,36.25,0.0149999996647239,2.42857134342194,0.0032977475784719,-0.002946393331512809,-0.0012558151502162218
701,36.25,0.135000001639128,1.85714280605316,0.00306426454335451,-0.00019712762150447816,0.0015154993161559105
702,36.25,0.105000000447035,1.85714280605316,0.00310260080732405,-0.0006460638833232224,0.0010605624411255121
703,36.25,0.0750000011175871,1.85714280605316,0.00333798816427588,-0.003503421787172556,-0.0015789836179465055
704,36.25,0.0449999989941716,1.85714280605316,0.00298957689665258,0.0007412143750116229,0.0022918046452105045
705,36.25,0.0149999996647239,1.85714280605316,0.00289192236959934,0.001870031701400876,0.003485440043732524
706,36.25,0.135000001639128,1.28571426868439,0.00271603465080261,0.004041190259158611,0.005386768840253353
707,36.25,0.105000000447035,1.28571426868439,0.00348814250901341,-0.005252282600849867,-0.00339699350297451
708,36.25,0.0750000011175871,1.28571426868439,0.00319057051092386,-0.0016754227690398693,-4.385098691273015e-06
709,36.25,0.0449999989941716,1.28571426868439,0.00327508873306215,-0.0027225802186876535,-0.0009101265459321439
710,36.25,0.0149999996647239,1.28571426868439,0.00346980500034988,-0.005041726399213076,-0.0031713556963950396
711,33.75,0.135000001639128,4.71428561210632,0.00281953741796315,0.0027200249023735523,0.0031699843239039183
712,33.75,0.105000000447035,4.71428561210632,0.00301971612498164,-0.0012723273830488324,-0.0005102656432427466
713,33.75,0.0750000011175871,4.71428561210632,0.00295039266347885,-0.0002852808975148946,0.00025198145885951817
714,33.75,0.0449999989941716,4.71428561210632,0.00306764733977616,-0.0013987678103148937,-0.00040962855564430356
715,33.75,0.0149999996647239,4.71428561210632,0.00291256606578827,0.000575709214899689,0.0009946799837052822
716,33.75,0.135000001639128,4.14285707473755,0.00341466465033591,-0.004397438373416662,-0.0025020551402121782
717,33.75,0.105000000447035,4.14285707473755,0.00300418143160641,0.000521091918926686,0.0022088007535785437
718,33.75,0.0750000011175871,4.14285707473755,0.00303943338803947,-0.00039455608930438757,0.0010603269329294562
719,33.75,0.0449999989941716,4.14285707473755,0.00283003528602421,0.0007669240003451705,0.0021278613712638617
720,33.75,0.0149999996647239,4.14285707473755,0.00275362469255924,-0.0006463042227551341,0.0006752387853339314
721,33.75,0.135000001639128,3.57142865657806,0.00272073247469962,0.0039968304336071014,0.005317714996635914
722,33.75,0.105000000447035,3.57142865657806,0.00324314972385764,-0.0023093102499842644,-0.000597042846493423
723,33.75,0.0750000011175871,3.57142865657806,0.00316723762080073,-0.0014853598549962044,0.0004471312277019024
724,33.75,0.0449999989941716,3.57142865657806,0.00328693585470319,-0.002895208541303873,-0.0009834658121690154
725,33.75,0.0149999996647239,3.57142865657806,0.00321520306169987,-0.0020458248909562826,-0.00014052052574697882
726,33.75,0.135000001639128,3.0,0.00326428795233369,-0.00255662202835083,-0.0008521780255250633
727,33.75,0.105000000447035,3.0,0.00314357853494585,-0.0011262288317084312,0.000561264983844012
728,33.75,0.0750000011175871,3.0,0.00301819667220116,0.0004068182606715709,0.0019490550039336085
729,33.75,0.0449999989941716,3.0,0.00288944994099438,0.0019009934039786458,0.0035317183937877417
